,ids,cloud_ceilings,Altitude
3916,3916,1035.4077911376949,1035.41
3917,3917,1019.3078155517583,1019.31
3918,3918,896.3078155517582,896.31
3919,3919,1762.2077789306609,1762.21
3920,3920,3346.0078125,3346.01
3921,3921,2570.807830810547,2570.81
3922,3922,1182.207778930664,1182.21
3923,3923,1795.6078033447266,1795.61
3924,3924,2433.6078186035156,2433.61
3925,3925,2021.3078155517578,2021.31
3926,3926,1046.4077987670898,1046.41
3927,3927,498.207763671875,498.21
3928,3928,463.60777282714844,463.61
3929,3929,497.207763671875,497.21
3930,3930,528.8077621459961,528.81
3931,3931,606.7077636718747,606.71
3932,3932,636.507751464844,636.51
3933,3933,8147.807876586806,8147.81
3934,3934,10908.507995605538,10908.51
3935,3935,8014.807884216283,8014.81
3936,3936,14945.207603454519,14945.21
3937,3937,19015.307617187515,19015.31
3938,3938,9260.90779113782,9260.91
3939,3939,1146.6077804565336,1146.61
3940,3940,1843.8078155517571,1843.81
3941,3941,5641.207717895455,5641.21
3942,3942,12435.307655334429,12435.31
3943,3943,17737.007568359346,17737.01
3944,3944,20000.107421875,20000.11
3945,3945,20000.107421875,20000.11
3946,3946,20000.107421875,20000.11
3947,3947,20000.107421875,20000.11
3948,3948,20000.107421875,20000.11
3949,3949,20000.107421875,20000.11
3950,3950,20000.107421875,20000.11
3951,3951,20000.107421875,20000.11
3952,3952,20000.107421875,20000.11
3953,3953,20000.107421875,20000.11
3954,3954,20000.107421875,20000.11
3955,3955,20000.107421875,20000.11
3956,3956,20000.107421875,20000.11
3957,3957,20000.107421875,20000.11
3958,3958,20000.107421875,20000.11
3959,3959,20000.107421875,20000.11
3960,3960,12451.807983398438,12451.81
3961,3961,11033.307739257812,11033.31
3962,3962,7789.607757568361,7789.61
3963,3963,6827.5079040527335,6827.51
3964,3964,12091.60791015625,12091.61
3965,3965,14297.90771484375,14297.91
3966,3966,10379.207641601568,10379.21
3967,3967,4263.607803344729,4263.61
3968,3968,660.9077453613281,660.91
3969,3969,656.9077606201172,656.91
3970,3970,699.4077758789062,699.41
3971,3971,732.4077758789062,732.41
3972,3972,717.6077728271487,717.61
3973,3973,759.5077972412107,759.51
3974,3974,840.6078186035156,840.61
3975,3975,729.3077850341798,729.31
3976,3976,657.9077606201172,657.91
3977,3977,573.707763671875,573.71
3978,3978,476.207763671875,476.21
3979,3979,469.0077590942383,469.01
3980,3980,407.90775299072266,407.91
3981,3981,365.707763671875,365.71
3982,3982,5686.807891845665,5686.81
3983,3983,15150.40771484372,15150.41
3984,3984,11579.007629394586,11579.01
3985,3985,2359.6078186035265,2359.61
3986,3986,839.8077850341797,839.81
3987,3987,976.6077728271475,976.61
3988,3988,1092.9077911376953,1092.91
3989,3989,1038.2078094482424,1038.21
3990,3990,941.5078125000005,941.51
3991,3991,5276.107788085921,5276.11
3992,3992,6399.307800292969,6399.31
3993,3993,2122.7078247070312,2122.71
3994,3994,1301.9078063964844,1301.91
3995,3995,1402.8078002929688,1402.81
3996,3996,2388.707794189453,2388.71
3997,3997,2849.1078186035156,2849.11
3998,3998,1441.8078002929688,1441.81
3999,3999,566.5077590942383,566.51
4000,4000,472.8077697753906,472.81
4001,4001,452.5077667236328,452.51
4002,4002,504.0077590942383,504.01
4003,4003,2527.2077178954937,2527.21
4004,4004,3913.2077789306722,3913.21
4005,4005,6499.1078948974155,6499.11
4006,4006,9853.208007812498,9853.21
4007,4007,11926.3078613281,11926.31
4008,4008,16907.707519531206,16907.71
4009,4009,20000.107421875,20000.11
4010,4010,11219.807655334596,11219.81
4011,4011,4231.507850646947,4231.51
4012,4012,3243.1077880859766,3243.11
4013,4013,477.0077667236326,477.01
4014,4014,3105.4078292846307,3105.41
4015,4015,7998.70774078366,7998.71
4016,4016,15139.00750732415,15139.01
4017,4017,20000.107421875,20000.11
4018,4018,20000.107421875,20000.11
4019,4019,20000.107421875,20000.11
4020,4020,20000.107421875,20000.11
4021,4021,20000.107421875,20000.11
4022,4022,20000.107421875,20000.11
4023,4023,20000.107421875,20000.11
4024,4024,20000.107421875,20000.11
4025,4025,20000.107421875,20000.11
4026,4026,20000.107421875,20000.11
4027,4027,20000.107421875,20000.11
4028,4028,20000.107421875,20000.11
4029,4029,20000.107421875,20000.11
4030,4030,20000.107421875,20000.11
4031,4031,20000.107421875,20000.11
4032,4032,16195.80810546875,16195.81
4033,4033,9818.60791015625,9818.61
4034,4034,3646.1077117919936,3646.11
4035,4035,3169.907913208007,3169.91
4036,4036,11703.40786743164,11703.41
4037,4037,15936.207763671875,15936.21
4038,4038,11288.20776367188,11288.21
4039,4039,5743.307723999026,5743.31
4040,4040,1625.207748413086,1625.21
4041,4041,639.6077575683594,639.61
4042,4042,672.1077575683593,672.11
4043,4043,702.5077667236328,702.51
4044,4044,609.0077667236332,609.01
4045,4045,621.3077850341793,621.31
4046,4046,676.2077941894534,676.21
4047,4047,599.0077667236328,599.01
4048,4048,660.9077606201172,660.91
4049,4049,601.8077697753906,601.81
4050,4050,560.8077697753906,560.81
4051,4051,814.0077819824219,814.01
4052,4052,841.9077758789062,841.91
4053,4053,539.1077651977546,539.11
4054,4054,4547.307914733857,4547.31
4055,4055,9858.507812499993,9858.51
4056,4056,6156.207672119175,6156.21
4057,4057,1058.507781982424,1058.51
4058,4058,867.2077941894524,867.21
4059,4059,1147.407806396483,1147.41
4060,4060,1325.6078186035156,1325.61
4061,4061,1220.907806396485,1220.91
4062,4062,1028.9078063964853,1028.91
4063,4063,7080.107818603494,7080.11
4064,4064,9603.407897949219,9603.41
4065,4065,3439.607894897461,3439.61
4066,4066,979.4078216552734,979.41
4067,4067,1663.2078247070312,1663.21
4068,4068,4242.607849121094,4242.61
4069,4069,3740.707832336426,3740.71
4070,4070,896.7077713012695,896.71
4071,4071,513.6077651977539,513.61
4072,4072,452.70777130126953,452.71
4073,4073,1185.5077667236328,1185.51
4074,4074,1274.0077514648438,1274.01
4075,4075,2526.907714843736,2526.91
4076,4076,6549.107894897432,6549.11
4077,4077,5932.407989501991,5932.41
4078,4078,3858.4078826904206,3858.41
4079,4079,4446.207740783691,4446.21
4080,4080,7418.6075973510315,7418.61
4081,4081,15211.107513427667,15211.11
4082,4082,16097.007568359431,16097.01
4083,4083,13330.607666015609,13330.61
4084,4084,8875.407676696857,8875.41
4085,4085,1887.4077529907424,1887.41
4086,4086,491.3077697753906,491.31
4087,4087,527.2077636718745,527.21
4088,4088,9784.807785034049,9784.81
4089,4089,19503.307617187493,19503.31
4090,4090,20000.107421875,20000.11
4091,4091,20000.107421875,20000.11
4092,4092,20000.107421875,20000.11
4093,4093,20000.107421875,20000.11
4094,4094,20000.107421875,20000.11
4095,4095,20000.107421875,20000.11
4096,4096,20000.107421875,20000.11
4097,4097,20000.107421875,20000.11
4098,4098,20000.107421875,20000.11
4099,4099,20000.107421875,20000.11
4100,4100,20000.107421875,20000.11
4101,4101,20000.107421875,20000.11
4102,4102,20000.107421875,20000.11
4103,4103,20000.107421875,20000.11
4104,4104,8845.5078125,8845.51
4105,4105,3653.807891845703,3653.81
4106,4106,804.7077941894531,804.71
4107,4107,1176.207794189453,1176.21
4108,4108,5901.507698059082,5901.51
4109,4109,8126.007789611818,8126.01
4110,4110,5838.1077880859375,5838.11
4111,4111,5050.007629394532,5050.01
4112,4112,2601.0077362060547,2601.01
4113,4113,709.1077728271484,709.11
4114,4114,652.2077484130859,652.21
4115,4115,660.207763671875,660.21
4116,4116,573.0077667236332,573.01
4117,4117,530.907760620117,530.91
4118,4118,517.9077606201174,517.91
4119,4119,519.0077590942382,519.01
4120,4120,710.4077682495117,710.41
4121,4121,727.7077941894531,727.71
4122,4122,679.3077850341797,679.31
4123,4123,1346.6078186035156,1346.61
4124,4124,2970.7078552246094,2970.71
4125,4125,2192.907798767096,2192.91
4126,4126,2192.8078231811396,2192.81
4127,4127,3008.1078186035224,3008.11
4128,4128,1540.6077575683628,1540.61
4129,4129,945.0077819824226,945.01
4130,4130,915.107803344726,915.11
4131,4131,1205.7078094482406,1205.71
4132,4132,1436.6078186035156,1436.61
4133,4133,1299.1078186035165,1299.11
4134,4134,1079.207824707032,1079.21
4135,4135,5615.207824707015,5615.21
4136,4136,9939.907958984375,9939.91
4137,4137,5206.207946777344,5206.21
4138,4138,916.1078186035156,916.11
4139,4139,1683.3078308105469,1683.31
4140,4140,4668.807861328125,4668.81
4141,4141,3766.2078399658203,3766.21
4142,4142,459.60777282714844,459.61
4143,4143,422.50777435302734,422.51
4144,4144,2875.507881164551,2875.51
4145,4145,3696.7078704833984,3696.71
4146,4146,1319.707748413086,1319.71
4147,4147,601.1077575683593,601.11
4148,4148,3607.1078948974186,3607.11
4149,4149,4351.307922363313,4351.31
4150,4150,1341.5077972412216,1341.51
4151,4151,539.5077667236334,539.51
4152,4152,582.0077667236316,582.01
4153,4153,6428.6077423094885,6428.61
4154,4154,16095.507568359319,16095.51
4155,4155,20000.107421875,20000.11
4156,4156,16529.30749511724,16529.31
4157,4157,7976.507728576732,7976.51
4158,4158,1692.907829284685,1692.91
4159,4159,2951.6077270507462,2951.61
4160,4160,7900.3078460693005,7900.31
4161,4161,15194.40771484368,15194.41
4162,4162,20000.107421875,20000.11
4163,4163,20000.107421875,20000.11
4164,4164,20000.107421875,20000.11
4165,4165,20000.107421875,20000.11
4166,4166,20000.107421875,20000.11
4167,4167,20000.107421875,20000.11
4168,4168,20000.107421875,20000.11
4169,4169,20000.107421875,20000.11
4170,4170,20000.107421875,20000.11
4171,4171,20000.107421875,20000.11
4172,4172,20000.107421875,20000.11
4173,4173,20000.107421875,20000.11
4174,4174,20000.107421875,20000.11
4175,4175,20000.107421875,20000.11
4176,4176,1804.7078247070312,1804.71
4177,4177,1344.3078002929688,1344.31
4178,4178,832.0077819824221,832.01
4179,4179,720.3077697753906,720.31
4180,4180,1018.9077835083008,1018.91
4181,4181,2746.4078140258775,2746.41
4182,4182,3919.707763671876,3919.71
4183,4183,3062.407699584962,3062.41
4184,4184,1758.6077728271484,1758.61
4185,4185,846.3078002929688,846.31
4186,4186,734.3077697753907,734.31
4187,4187,711.1077880859373,711.11
4188,4188,670.4077758789066,670.41
4189,4189,576.1077575683594,576.11
4190,4190,533.6077728271487,533.61
4191,4191,533.9077682495116,533.91
4192,4192,1774.4077529907227,1774.41
4193,4193,1793.9077758789062,1793.91
4194,4194,593.2077789306641,593.21
4195,4195,1518.3077850341797,1518.31
4196,4196,4953.4078369140625,4953.41
4197,4197,3954.6078109741334,3954.61
4198,4198,801.1077804565407,801.11
4199,4199,890.8077850341814,890.81
4200,4200,2801.007675170883,2801.01
4201,4201,5351.6076965332,5351.61
4202,4202,3339.9078063965017,3339.91
4203,4203,3410.3078918456854,3410.31
4204,4204,3662.5079040527503,3662.51
4205,4205,3750.207824707015,3750.21
4206,4206,6507.907928466793,6507.91
4207,4207,8011.908020019527,8011.91
4208,4208,9088.307861328125,9088.31
4209,4209,4884.3077392578125,4884.31
4210,4210,1218.7078247070312,1218.71
4211,4211,1469.6078491210938,1469.61
4212,4212,6991.60791015625,6991.61
4213,4213,6667.607887268066,6667.61
4214,4214,492.9077682495117,492.91
4215,4215,2580.707733154297,2580.71
4216,4216,5079.307846069336,5079.31
4217,4217,3028.5078735351562,3028.51
4218,4218,597.3077545166016,597.31
4219,4219,602.9077606201172,602.91
4220,4220,946.4077758789015,946.41
4221,4221,1664.7078094482367,1664.71
4222,4222,1286.5077972412219,1286.51
4223,4223,509.50776672363304,509.51
4224,4224,478.40776062011736,478.41
4225,4225,1438.8078155517442,1438.81
4226,4226,11206.107650756712,11206.11
4227,4227,20000.107421875,20000.11
4228,4228,20000.107421875,20000.11
4229,4229,16324.507568359428,16324.51
4230,4230,6570.107742309657,6570.11
4231,4231,2958.8077239989884,2958.81
4232,4232,7725.307647705045,7725.31
4233,4233,15012.207519531179,15012.21
4234,4234,20000.107421875,20000.11
4235,4235,20000.107421875,20000.11
4236,4236,20000.107421875,20000.11
4237,4237,20000.107421875,20000.11
4238,4238,20000.107421875,20000.11
4239,4239,20000.107421875,20000.11
4240,4240,20000.107421875,20000.11
4241,4241,20000.107421875,20000.11
4242,4242,20000.107421875,20000.11
4243,4243,20000.107421875,20000.11
4244,4244,20000.107421875,20000.11
4245,4245,20000.107421875,20000.11
4246,4246,20000.107421875,20000.11
4247,4247,20000.107421875,20000.11
4248,4248,2057.307861328125,2057.31
4249,4249,1924.7078552246094,1924.71
4250,4250,1468.307815551758,1468.31
4251,4251,763.7077789306643,763.71
4252,4252,860.5077743530273,860.51
4253,4253,2751.007804870604,2751.01
4254,4254,3637.4077606201186,3637.41
4255,4255,2107.6077575683603,2107.61
4256,4256,1190.9078216552734,1190.91
4257,4257,1017.8078155517578,1017.81
4258,4258,859.2077941894534,859.21
4259,4259,753.9077911376954,753.91
4260,4260,694.3077697753909,694.31
4261,4261,599.2077560424806,599.21
4262,4262,523.6077728271486,523.61
4263,4263,557.9077682495116,557.91
4264,4264,1764.6077575683594,1764.61
4265,4265,5558.107818603516,5558.11
4266,4266,9200.307739257812,9200.31
4267,4267,10713.707580566406,10713.71
4268,4268,11068.207641601562,11068.21
4269,4269,5693.407737731953,5693.41
4270,4270,594.2077560424797,594.21
4271,4271,1451.3077545165963,1451.31
4272,4272,3534.707672119131,3534.71
4273,4273,5222.207687377928,5222.21
4274,4274,3224.3078002929856,3224.31
4275,4275,5910.607910156214,5910.61
4276,4276,7805.507965087912,7805.51
4277,4277,7849.607818603494,7849.61
4278,4278,13313.207763671859,13313.21
4279,4279,12475.507812500011,12475.51
4280,4280,8967.107666015625,8967.11
4281,4281,4646.807632446289,4646.81
4282,4282,1262.3078155517578,1262.31
4283,4283,1385.7078552246094,1385.71
4284,4284,6888.307891845703,6888.31
4285,4285,6704.507858276367,6704.51
4286,4286,553.207763671875,553.21
4287,4287,3225.007766723633,3225.01
4288,4288,3282.3077697753906,3282.31
4289,4289,609.207763671875,609.21
4290,4290,580.707763671875,580.71
4291,4291,576.3077697753906,576.31
4292,4292,568.6077575683596,568.61
4293,4293,535.1077575683597,535.11
4294,4294,506.007766723633,506.01
4295,4295,493.70777130126953,493.71
4296,4296,492.0077590942383,492.01
4297,4297,467.7077484130863,467.71
4298,4298,10221.307586669784,10221.31
4299,4299,20000.107421875,20000.11
4300,4300,20000.107421875,20000.11
4301,4301,20000.107421875,20000.11
4302,4302,15122.907508850167,15122.91
4303,4303,10272.7075881958,10272.71
4304,4304,10274.507598876953,10274.51
4305,4305,15124.70751953118,15124.71
4306,4306,20000.107421875,20000.11
4307,4307,20000.107421875,20000.11
4308,4308,20000.107421875,20000.11
4309,4309,20000.107421875,20000.11
4310,4310,20000.107421875,20000.11
4311,4311,20000.107421875,20000.11
4312,4312,20000.107421875,20000.11
4313,4313,20000.107421875,20000.11
4314,4314,20000.107421875,20000.11
4315,4315,20000.107421875,20000.11
4316,4316,20000.107421875,20000.11
4317,4317,20000.107421875,20000.11
4318,4318,20000.107421875,20000.11
4319,4319,20000.107421875,20000.11
4320,4320,7563.507995605469,7563.51
4321,4321,5772.207946777344,5772.21
4322,4322,2399.307830810547,2399.31
4323,4323,1298.6077880859377,1298.61
4324,4324,793.4077529907227,793.41
4325,4325,587.607749938965,587.61
4326,4326,654.8077545166013,654.81
4327,4327,1649.507781982421,1649.51
4328,4328,1840.4078063964844,1840.41
4329,4329,1023.6078186035156,1023.61
4330,4330,778.4077987670901,778.41
4331,4331,652.9077682495116,652.91
4332,4332,2388.6078186035093,2388.61
4333,4333,2333.507820129401,2333.51
4334,4334,520.2077636718751,520.21
4335,4335,512.1077651977539,512.11
4336,4336,615.2077789306641,615.21
4337,4337,5724.807800292969,5724.81
4338,4338,15378.8076171875,15378.81
4339,4339,19764.70751953125,19764.71
4340,4340,15814.8076171875,15814.81
4341,4341,6287.6076889038295,6287.61
4342,4342,556.5077590942377,556.51
4343,4343,1404.307754516596,1404.31
4344,4344,1355.3077545166075,1355.31
4345,4345,524.5077590942384,524.51
4346,4346,659.0077743530262,659.01
4347,4347,6082.407897949181,6082.41
4348,4348,9704.508056640636,9704.51
4349,4349,7815.807861328127,7815.81
4350,4350,12568.507812499964,12568.51
4351,4351,11468.207824707051,11468.21
4352,4352,4951.307678222656,4951.31
4353,4353,2715.5077514648438,2715.51
4354,4354,981.7078094482422,981.71
4355,4355,1732.3078155517578,1732.31
4356,4356,4301.307830810547,4301.31
4357,4357,3385.5078125,3385.51
4358,4358,541.707763671875,541.71
4359,4359,5282.8076171875,5282.81
4360,4360,5348.707611083984,5348.71
4361,4361,624.8077545166016,624.81
4362,4362,630.3077697753906,630.31
4363,4363,597.80778503418,597.81
4364,4364,515.2077789306645,515.21
4365,4365,475.40776824951183,475.41
4366,4366,478.20777130126936,478.21
4367,4367,490.90777587890625,490.91
4368,4368,3228.707824706992,3228.71
4369,4369,6418.307876586908,6418.31
4370,4370,13435.107650756743,13435.11
4371,4371,20000.107421875,20000.11
4372,4372,20000.107421875,20000.11
4373,4373,19660.907714843754,19660.91
4374,4374,19660.907714843743,19660.91
4375,4375,20000.107421875,20000.11
4376,4376,11430.40759277356,11430.41
4377,4377,11430.407592773316,11430.41
4378,4378,20000.107421875,20000.11
4379,4379,20000.107421875,20000.11
4380,4380,20000.107421875,20000.11
4381,4381,20000.107421875,20000.11
4382,4382,20000.107421875,20000.11
4383,4383,20000.107421875,20000.11
4384,4384,20000.107421875,20000.11
4385,4385,20000.107421875,20000.11
4386,4386,20000.107421875,20000.11
4387,4387,20000.107421875,20000.11
4388,4388,20000.107421875,20000.11
4389,4389,20000.107421875,20000.11
4390,4390,20000.107421875,20000.11
4391,4391,20000.107421875,20000.11
4392,4392,8106.307922363281,8106.31
4393,4393,7305.10791015625,7305.11
4394,4394,4109.807830810548,4109.81
4395,4395,2261.507781982422,2261.51
4396,4396,1477.207778930664,1477.21
4397,4397,815.0077819824222,815.01
4398,4398,539.6077651977539,539.61
4399,4399,1228.0077590942376,1228.01
4400,4400,1306.6077728271484,1306.61
4401,4401,746.5077972412109,746.51
4402,4402,684.6077804565431,684.61
4403,4403,745.1077651977535,745.11
4404,4404,3555.6078186035056,3555.61
4405,4405,5131.507827758794,5131.51
4406,4406,2400.407791137701,2400.41
4407,4407,666.7077789306643,666.71
4408,4408,662.9077911376953,662.91
4409,4409,1957.0077667236328,1957.01
4410,4410,11583.307571411133,11583.31
4411,4411,15226.107604980469,15226.11
4412,4412,11888.807800292969,11888.81
4413,4413,6878.207786560082,6878.21
4414,4414,460.50775909423805,460.51
4415,4415,505.20775604248036,505.21
4416,4416,528.0077590942382,528.01
4417,4417,517.3077621459962,517.31
4418,4418,575.9077529907221,575.91
4419,4419,3249.907867431622,3249.91
4420,4420,5073.50798797608,5073.51
4421,4421,3349.2078323364326,3349.21
4422,4422,6630.707916259735,6630.71
4423,4423,6161.208007812516,6161.21
4424,4424,1236.2078247070312,1236.21
4425,4425,1046.3078002929688,1046.31
4426,4426,1049.3078155517578,1049.31
4427,4427,3056.4078521728516,3056.41
4428,4428,6773.307800292969,6773.31
4429,4429,4897.007766723633,4897.01
4430,4430,915.8077850341797,915.81
4431,4431,8514.307586669922,8514.31
4432,4432,8634.007598876953,8634.01
4433,4433,704.7077789306641,704.71
4434,4434,728.7077789306641,728.71
4435,4435,650.0077819824228,650.01
4436,4436,486.3077774047856,486.31
4437,4437,4351.307678222601,4351.31
4438,4438,9248.807594299302,9248.81
4439,4439,7507.007598876991,7507.01
4440,4440,8893.007705688418,8893.01
4441,4441,9943.807846069378,9943.81
4442,4442,12140.507797241136,12140.51
4443,4443,18705.507568359357,18705.51
4444,4444,20000.107421875,20000.11
4445,4445,14780.1078033448,14780.11
4446,4446,14780.107803344654,14780.11
4447,4447,19989.3076171875,19989.31
4448,4448,14937.007690429758,14937.01
4449,4449,14947.807495117117,14947.81
4450,4450,20000.107421875,20000.11
4451,4451,20000.107421875,20000.11
4452,4452,20000.107421875,20000.11
4453,4453,20000.107421875,20000.11
4454,4454,20000.107421875,20000.11
4455,4455,20000.107421875,20000.11
4456,4456,20000.107421875,20000.11
4457,4457,20000.107421875,20000.11
4458,4458,20000.107421875,20000.11
4459,4459,20000.107421875,20000.11
4460,4460,20000.107421875,20000.11
4461,4461,20000.107421875,20000.11
4462,4462,20000.107421875,20000.11
4463,4463,20000.107421875,20000.11
4464,4464,3280.8078002929688,3280.81
4465,4465,4091.6078491210938,4091.61
4466,4466,4301.707824707032,4301.71
4467,4467,3277.707763671875,3277.71
4468,4468,2442.4078063964844,2442.41
4469,4469,1375.2078247070317,1375.21
4470,4470,721.1077957153324,721.11
4471,4471,467.707763671875,467.71
4472,4472,391.6077651977539,391.61
4473,4473,460.20777130126953,460.21
4474,4474,634.6077651977538,634.61
4475,4475,740.7077713012695,740.71
4476,4476,1990.5077743530228,1990.51
4477,4477,4384.207763671871,4384.21
4478,4478,3440.607788085945,3440.61
4479,4479,965.5077972412116,965.51
4480,4480,957.6078033447266,957.61
4481,4481,1259.3078155517578,1259.31
4482,4482,7885.207809448242,7885.21
4483,4483,7857.007789611816,7857.01
4484,4484,5453.907814025879,5453.91
4485,4485,6522.70787048341,6522.71
4486,4486,1850.4078216552834,1850.41
4487,4487,456.2077636718748,456.21
4488,4488,484.90776062011713,484.91
4489,4489,485.70776367187506,485.71
4490,4490,468.6077575683595,468.61
4491,4491,440.5077590942384,440.51
4492,4492,453.8077697753904,453.81
4493,4493,2400.8077468871934,2400.81
4494,4494,5807.507843017567,5807.51
4495,4495,6451.4078979492215,6451.41
4496,4496,4404.307861328125,4404.31
4497,4497,3145.807891845703,3145.81
4498,4498,2073.807861328125,2073.81
4499,4499,3055.307891845703,3055.31
4500,4500,6950.5078125,6950.51
4501,4501,6101.607727050781,6101.61
4502,4502,1940.4077758789062,1940.41
4503,4503,6881.7078857421875,6881.71
4504,4504,7014.107894897461,7014.11
4505,4505,757.8077850341797,757.81
4506,4506,749.3077697753906,749.31
4507,4507,3583.1077270507612,3583.11
4508,4508,4801.1077194214095,4801.11
4509,4509,10620.807579040422,10620.81
4510,4510,19015.607421874985,19015.61
4511,4511,17261.607421875036,17261.61
4512,4512,15922.907470703105,15922.91
4513,4513,10130.807601928813,10130.81
4514,4514,5285.507781982388,5285.51
4515,4515,12436.807846069269,12436.81
4516,4516,18620.807617187478,18620.81
4517,4517,10912.407608032356,10912.41
4518,4518,10579.207901000853,10579.21
4519,4519,17064.107910156283,17064.11
4520,4520,11867.607696533245,11867.61
4521,4521,12596.907501220652,12596.91
4522,4522,18126.60742187497,18126.61
4523,4523,20000.107421875,20000.11
4524,4524,20000.107421875,20000.11
4525,4525,20000.107421875,20000.11
4526,4526,20000.107421875,20000.11
4527,4527,20000.107421875,20000.11
4528,4528,20000.107421875,20000.11
4529,4529,20000.107421875,20000.11
4530,4530,20000.107421875,20000.11
4531,4531,20000.107421875,20000.11
4532,4532,20000.107421875,20000.11
4533,4533,20000.107421875,20000.11
4534,4534,20000.107421875,20000.11
4535,4535,20000.107421875,20000.11
4536,4536,4807.7078857421875,4807.71
4537,4537,4298.307861328125,4298.31
4538,4538,3333.5078125,3333.51
4539,4539,3430.0077514648438,3430.01
4540,4540,3069.707763671875,3069.71
4541,4541,2217.2078247070317,2217.21
4542,4542,1327.8078308105478,1327.81
4543,4543,817.3077774047852,817.31
4544,4544,800.107780456543,800.11
4545,4545,703.4077682495117,703.41
4546,4546,527.0077590942383,527.01
4547,4547,445.0077590942385,445.01
4548,4548,685.0077743530263,685.01
4549,4549,1487.607765197752,1487.61
4550,4550,1520.00775909424,1520.01
4551,4551,783.6077804565434,783.61
4552,4552,906.0077896118164,906.01
4553,4553,1168.6077880859375,1168.61
4554,4554,2898.307876586914,2898.31
4555,4555,2568.7078704833984,2568.71
4556,4556,2115.207763671875,2115.21
4557,4557,8465.307739257794,8465.31
4558,4558,10696.807800292985,10696.81
4559,4559,4837.907859802271,4837.91
4560,4560,887.1077957153354,887.11
4561,4561,406.80776214599615,406.81
4562,4562,356.9077606201175,356.91
4563,4563,785.3077850341764,785.31
4564,4564,2707.4077529907127,2707.41
4565,4565,6295.407775878891,6295.41
4566,4566,8601.207885742186,8601.21
4567,4567,7904.807861328129,7904.81
4568,4568,5826.507873535156,5826.51
4569,4569,4591.60791015625,4591.61
4570,4570,2970.9078369140625,2970.91
4571,4571,1897.3078308105469,1897.31
4572,4572,5202.207916259766,5202.21
4573,4573,5279.607849121094,5279.61
4574,4574,1588.5077514648438,1588.51
4575,4575,3832.4078979492188,3832.41
4576,4576,3897.2079010009766,3897.21
4577,4577,725.6077728271484,725.61
4578,4578,743.207763671875,743.21
4579,4579,7801.407928466747,7801.41
4580,4580,11630.608032226608,11630.61
4581,4581,14212.507690429606,14212.51
4582,4582,20000.107421875,20000.11
4583,4583,20000.107421875,20000.11
4584,4584,20000.107421875,20000.11
4585,4585,15374.107666015692,15374.11
4586,4586,5595.30783081062,5595.31
4587,4587,4963.407928466732,4963.41
4588,4588,14742.2077636718,14742.21
4589,4589,15793.20751953131,15793.21
4590,4590,15250.107910156195,15250.11
4591,4591,15217.708007812555,15217.71
4592,4592,6058.107788086016,6058.11
4593,4593,4017.907714843702,4017.91
4594,4594,13720.607543945223,13720.61
4595,4595,20000.107421875,20000.11
4596,4596,20000.107421875,20000.11
4597,4597,20000.107421875,20000.11
4598,4598,20000.107421875,20000.11
4599,4599,20000.107421875,20000.11
4600,4600,20000.107421875,20000.11
4601,4601,20000.107421875,20000.11
4602,4602,20000.107421875,20000.11
4603,4603,20000.107421875,20000.11
4604,4604,20000.107421875,20000.11
4605,4605,20000.107421875,20000.11
4606,4606,20000.107421875,20000.11
4607,4607,20000.107421875,20000.11
4608,4608,6136.5079345703125,6136.51
4609,4609,6054.007873535156,6054.01
4610,4610,3823.6077880859384,3823.61
4611,4611,3039.907775878906,3039.91
4612,4612,3457.707763671875,3457.71
4613,4613,3190.707763671875,3190.71
4614,4614,4188.007904052732,4188.01
4615,4615,3437.007904052736,3437.01
4616,4616,2537.507781982422,2537.51
4617,4617,2457.6077728271484,2457.61
4618,4618,695.5077819824224,695.51
4619,4619,347.9077606201172,347.91
4620,4620,316.40776443481457,316.41
4621,4621,329.607769012451,329.61
4622,4622,389.30776214599604,389.31
4623,4623,409.0077667236328,409.01
4624,4624,515.9077758789062,515.91
4625,4625,532.3077697753906,532.31
4626,4626,402.80775451660156,402.81
4627,4627,1411.0077438354492,1411.01
4628,4628,5264.107872009277,5264.11
4629,4629,10562.50781249999,10562.51
4630,4630,11234.707763671888,11234.71
4631,4631,5341.507873535184,5341.51
4632,4632,4599.807861328101,4599.81
4633,4633,6420.5078353881945,6420.51
4634,4634,4712.0077362060565,4712.01
4635,4635,3175.1077499389744,3175.11
4636,4636,3401.207763671864,3401.21
4637,4637,8136.007812499977,8136.01
4638,4638,8551.307800292989,8551.31
4639,4639,4327.907745361334,4327.91
4640,4640,4268.107818603516,4268.11
4641,4641,6121.10791015625,6121.11
4642,4642,5654.4078369140625,5654.41
4643,4643,4805.107757568359,4805.11
4644,4644,6875.107818603516,6875.11
4645,4645,4735.30778503418,4735.31
4646,4646,3428.9078674316406,3428.91
4647,4647,4868.707931518555,4868.71
4648,4648,2094.507827758789,2094.51
4649,4649,716.0077667236328,716.01
4650,4650,714.8077697753906,714.81
4651,4651,4859.007980346651,4859.01
4652,4652,7360.308090209985,7360.31
4653,4653,11555.00790405265,11555.01
4654,4654,18696.80761718748,18696.81
4655,4655,20000.107421875,20000.11
4656,4656,20000.107421875,20000.11
4657,4657,14125.907699585045,14125.91
4658,4658,4350.307868957575,4350.31
4659,4659,1467.4078216552589,1467.41
4660,4660,9699.007652282613,9699.01
4661,4661,18456.107421874978,18456.11
4662,4662,19790.207519531254,19790.21
4663,4663,18142.907714843772,18142.91
