,ids,precipitations,Precipitation
2301,2301,5.000000044219632e-06,5e-06
2302,2302,6.4000000747910235e-06,6e-06
2303,2303,3.700000050343988e-06,4e-06
2304,2304,1.0000000330023795e-06,1e-06
2305,2305,3.0000000350582923e-07,0.0
2306,2306,5.000000058430487e-07,1e-06
2307,2307,5.000000058430488e-07,1e-06
2308,2308,4.0000000467443897e-07,0.0
2309,2309,1.9000000577307206e-06,2e-06
2310,2310,6.199999987188671e-06,6e-06
2311,2311,7.799999934832158e-06,8e-06
2312,2312,4.299999979195945e-06,4e-06
2313,2313,1.2999999796647899e-06,1e-06
2314,2314,8.000000093488775e-07,1e-06
2315,2315,1.1000000270655615e-06,1e-06
2316,2316,1.7999999855078365e-06,2e-06
2317,2317,2.5999999380132972e-06,3e-06
2318,2318,2.099999960591961e-06,2e-06
2319,2319,9.999999974752436e-07,1e-06
2320,2320,3.4000000823652954e-06,3e-06
2321,2321,6.600000119760807e-06,7e-06
2322,2322,5.200000060767707e-06,5e-06
2323,2323,3.7000000077114237e-06,4e-06
2324,2324,1.0200000133409048e-05,1e-05
2325,2325,2.119999999194986e-05,2.1e-05
2326,2326,2.2599999738304198e-05,2.3e-05
2327,2327,2.649999987625046e-05,2.6e-05
2328,2328,4.2100000882783145e-05,4.2e-05
2329,2329,5.7600001127866515e-05,5.8e-05
2330,2330,6.899999880261018e-05,6.9e-05
2331,2331,3.759999856356469e-05,3.8e-05
2332,2332,4.199999949605611e-06,4e-06
2333,2333,3.899999974521524e-06,4e-06
2334,2334,7.000000223911279e-07,1e-06
2335,2335,0.0,0.0
2336,2336,0.0,0.0
2337,2337,0.0,0.0
2338,2338,0.0,0.0
2339,2339,0.0,0.0
2340,2340,1.0000000116860974e-07,0.0
2341,2341,5.000000058430487e-07,1e-06
2342,2342,4.0000000467443897e-07,0.0
2343,2343,8.000000093488779e-07,1e-06
2344,2344,8.000000093488779e-07,1e-06
2345,2345,0.0,0.0
2346,2346,4.500000002849447e-06,5e-06
2347,2347,1.3099999776500196e-05,1.3e-05
2348,2348,3.6099999078942075e-05,3.6e-05
2349,2349,2.749999930529196e-05,2.7e-05
2350,2350,0.0,0.0
2351,2351,0.0,0.0
2352,2352,4.999999987376143e-07,0.0
2353,2353,3.1999999237086427e-06,3e-06
2354,2354,1.169999978856131e-05,1.2e-05
2355,2355,1.6099999811558546e-05,1.6e-05
2356,2356,1.1599999993450219e-05,1.2e-05
2357,2357,6.299999995462752e-06,6e-06
2358,2358,2.299999955823769e-06,2e-06
2359,2359,3.000000056374546e-06,3e-06
2360,2360,4.200000091714185e-06,4e-06
2361,2361,1.7000000411826718e-06,2e-06
2362,2362,3.00000003505825e-07,0.0
2363,2363,2.700000088395852e-06,3e-06
2364,2364,3.500000048006787e-06,4e-06
2365,2365,1.0999999631167313e-06,1e-06
2366,2366,0.0,0.0
2367,2367,1.2000000424450179e-05,1.2e-05
2368,2368,2.9400000130408444e-05,2.9e-05
2369,2369,9.709999903861899e-05,9.7e-05
2370,2370,8.779999939179106e-05,8.8e-05
2371,2371,1.020000007656563e-05,1e-05
2372,2372,5.300000111674308e-06,5e-06
2373,2373,9.500000089701643e-06,1e-05
2374,2374,9.099999942918657e-06,9e-06
2375,2375,5.299999955354906e-06,5e-06
2376,2376,8.000000235597327e-07,1e-06
2377,2377,6.000000141170858e-07,1e-06
2378,2378,9.00000017622915e-07,1e-06
2379,2379,9.00000017622915e-07,1e-06
2380,2380,1.0000000187915248e-06,1e-06
2381,2381,2.6000000588055615e-06,3e-06
2382,2382,5.8000000251467975e-06,6e-06
2383,2383,5.600000037020438e-06,6e-06
2384,2384,2.000000066004759e-06,2e-06
2385,2385,3.0000000350582923e-07,0.0
2386,2386,5.000000058430482e-07,1e-06
2387,2387,7.00000015285696e-07,1e-06
2388,2388,4.00000011779867e-07,0.0
2389,2389,1.000000011686101e-07,0.0
2390,2390,4.0000000467443754e-07,0.0
2391,2391,2.0999999890136653e-06,2e-06
2392,2392,5.600000008598727e-06,6e-06
2393,2393,8.300000104100036e-06,8e-06
2394,2394,6.70000008540228e-06,7e-06
2395,2395,4.600000011123484e-06,5e-06
2396,2396,9.5000002602319e-06,1e-05
2397,2397,2.3100000362319376e-05,2.3e-05
2398,2398,3.530000003593156e-05,3.5e-05
2399,2399,6.259999963731371e-05,6.3e-05
2400,2400,0.00010350000229664136,0.000104
2401,2401,8.460000208287991e-05,8.5e-05
2402,2402,3.319999950690555e-05,3.3e-05
2403,2403,1.1700000072778536e-05,1.2e-05
2404,2404,8.699999966665906e-06,9e-06
2405,2405,8.199999911084913e-06,8e-06
2406,2406,2.700000010236194e-06,3e-06
2407,2407,7.00000015285696e-07,1e-06
2408,2408,4.0000001177986633e-07,0.0
2409,2409,1.0000000116860974e-07,0.0
2410,2410,0.0,0.0
2411,2411,0.0,0.0
2412,2412,0.0,0.0
2413,2413,0.0,0.0
2414,2414,0.0,0.0
2415,2415,9.000000105174877e-07,1e-06
2416,2416,1.400000009255109e-06,1e-06
2417,2417,4.7000001472952135e-06,5e-06
2418,2418,1.4500000361294951e-05,1.5e-05
2419,2419,1.7900000024440053e-05,1.8e-05
2420,2420,3.209999901088143e-05,3.2e-05
2421,2421,2.449999919917935e-05,2.4e-05
2422,2422,0.0,0.0
2423,2423,0.0,0.0
2424,2424,2.8000000042993235e-06,3e-06
2425,2425,5.199999975502583e-06,5e-06
2426,2426,4.200000034870763e-06,4e-06
2427,2427,8.100000059130188e-06,8e-06
2428,2428,9.900000037532703e-06,1e-05
2429,2429,5.100000009861135e-06,5e-06
2430,2430,3.599999956804814e-06,4e-06
2431,2431,4.500000073903716e-06,5e-06
2432,2432,5.6000001222855526e-06,6e-06
2433,2433,6.4000000747910235e-06,6e-06
2434,2434,5.700000123454184e-06,6e-06
2435,2435,2.7000000883959145e-06,3e-06
2436,2436,8.000000235597269e-07,1e-06
2437,2437,6.000000212225217e-07,1e-06
2438,2438,9.999999974752285e-07,1e-06
2439,2439,2.9399999789347734e-05,2.9e-05
2440,2440,5.899999996472616e-05,5.9e-05
2441,2441,7.60000002628658e-05,7.6e-05
2442,2442,5.1100000064252526e-05,5.1e-05
2443,2443,9.400000067216752e-06,9e-06
2444,2444,7.800000162205833e-06,8e-06
2445,2445,7.900000042582178e-06,8e-06
2446,2446,7.79999984956703e-06,8e-06
2447,2447,1.2399999945955642e-05,1.2e-05
2448,2448,1.7000000553935024e-06,2e-06
2449,2449,1.4000000447822458e-06,1e-06
2450,2450,1.100000027065562e-06,1e-06
2451,2451,1.1000000270655617e-06,1e-06
2452,2452,1.4000000305713911e-06,1e-06
2453,2453,1.4000000092551095e-06,1e-06
2454,2454,1.3000000151919267e-06,1e-06
2455,2455,1.0000000258969526e-06,1e-06
2456,2456,4.0000001177986633e-07,0.0
2457,2457,1.0000000116860974e-07,0.0
2458,2458,0.0,0.0
2459,2459,4.0000000467443754e-07,0.0
2460,2460,2.099999989013663e-06,2e-06
2461,2461,2.3999999712032188e-06,2e-06
2462,2462,1.7000000127609372e-06,2e-06
2463,2463,2.899999998362544e-06,3e-06
2464,2464,5.199999975502578e-06,5e-06
2465,2465,7.500000151594577e-06,8e-06
2466,2466,5.800000167255348e-06,6e-06
2467,2467,2.100000031646232e-06,2e-06
2468,2468,8.499999992750418e-06,8e-06
2469,2469,4.300000000512218e-05,4.3e-05
2470,2470,7.380000079137969e-05,7.4e-05
2471,2471,8.110000089800448e-05,8.1e-05
2472,2472,0.00011240000276302433,0.000112
2473,2473,8.770000249569459e-05,8.8e-05
2474,2474,2.2599999681460847e-05,2.3e-05
2475,2475,7.199999892293382e-06,7e-06
2476,2476,5.300000033514601e-06,5e-06
2477,2477,4.899999943575049e-06,5e-06
2478,2478,2.8999999770462687e-06,3e-06
2479,2479,2.7000000102361793e-06,3e-06
2480,2480,1.900000022203585e-06,2e-06
2481,2481,3.0000000350582923e-07,0.0
2482,2482,0.0,0.0
2483,2483,0.0,0.0
2484,2484,4.999999987376214e-07,0.0
2485,2485,5.999999999062311e-07,1e-06
2486,2486,1.0000000116860974e-07,0.0
2487,2487,1.0000000116860974e-07,0.0
2488,2488,1.1899999641684644e-05,1.2e-05
2489,2489,3.110000017159109e-05,3.1e-05
2490,2490,2.710000069328089e-05,2.7e-05
2491,2491,7.900000163374497e-06,8e-06
2492,2492,1.0000000116861116e-07,0.0
2493,2493,0.0,0.0
2494,2494,0.0,0.0
2495,2495,0.0,0.0
2496,2496,2.6000000161729617e-06,3e-06
2497,2497,3.20000003739554e-06,3e-06
2498,2498,1.3000000365082072e-06,1e-06
2499,2499,6.499999841480458e-06,6e-06
2500,2500,6.599999835543784e-06,7e-06
2501,2501,2.0000000233721893e-06,2e-06
2502,2502,2.999999999531147e-06,3e-06
2503,2503,5.00000002290333e-06,5e-06
2504,2504,1.4800000371906088e-05,1.5e-05
2505,2505,3.750000041691217e-05,3.8e-05
2506,2506,3.100000026279333e-05,3.1e-05
2507,2507,5.700000187403084e-06,6e-06
2508,2508,2.9000000125733763e-06,3e-06
2509,2509,2.3000000055617746e-06,2e-06
2510,2510,9.999999974752285e-07,1e-06
2511,2511,2.3399999577122646e-05,2.3e-05
2512,2512,5.3700000535172876e-05,5.4e-05
2513,2513,8.300000172312139e-05,8.3e-05
2514,2514,5.670000075497228e-05,5.7e-05
2515,2515,9.900000009110954e-06,1e-05
2516,2516,8.100000059130252e-06,8e-06
2517,2517,4.100000040807572e-06,4e-06
2518,2518,5.800000025146801e-06,6e-06
2519,2519,1.9799999790848233e-05,2e-05
2520,2520,2.8000000611427822e-06,3e-06
2521,2521,1.9000000435198672e-06,2e-06
2522,2522,8.000000164543054e-07,1e-06
2523,2523,1.0000000187915246e-06,1e-06
2524,2524,1.4000000305713911e-06,1e-06
2525,2525,9.000000176229156e-07,1e-06
2526,2526,9.000000176229142e-07,1e-06
2527,2527,7.000000152856962e-07,1e-06
2528,2528,2.0000000233721948e-07,0.0
2529,2529,3.0000000350582923e-07,0.0
2530,2530,4.0000001177986596e-07,0.0
2531,2531,1.50000002463457e-06,2e-06
2532,2532,5.0000000726413325e-06,5e-06
2533,2533,5.40000002047237e-06,5e-06
2534,2534,2.399999985414072e-06,2e-06
2535,2535,1.6000000329086106e-06,2e-06
2536,2536,2.900000026784255e-06,3e-06
2537,2537,4.8000001129366865e-06,5e-06
2538,2538,3.400000117892432e-06,3e-06
2539,2539,1.0000000258969521e-06,1e-06
2540,2540,1.010000004697531e-05,1e-05
2541,2541,6.40999987808753e-05,6.4e-05
2542,2542,9.150000005320192e-05,9.2e-05
2543,2543,5.730000157200278e-05,5.7e-05
2544,2544,8.380000144825286e-05,8.4e-05
2545,2545,7.790000154273039e-05,7.8e-05
2546,2546,1.640000033376063e-05,1.6e-05
2547,2547,2.399999985414084e-06,2e-06
2548,2548,4.0000000467443897e-07,0.0
2549,2549,6.8999997822060775e-06,7e-06
2550,2550,7.99999978795544e-06,8e-06
2551,2551,3.499999991163346e-06,3e-06
2552,2552,2.599999987751289e-06,3e-06
2553,2553,4.0000000467443897e-07,0.0
2554,2554,2.0000000233721948e-07,0.0
2555,2555,5.9100001024603444e-05,5.9e-05
2556,2556,9.050000136312519e-05,9.1e-05
2557,2557,3.2000000352638835e-05,3.2e-05
2558,2558,4.0000001177986633e-07,0.0
2559,2559,1.0000000116860974e-07,0.0
2560,2560,1.839999973896056e-05,1.8e-05
2561,2561,3.930000002583256e-05,3.9e-05
2562,2562,2.290000023918992e-05,2.3e-05
2563,2563,1.8999999511493249e-06,2e-06
2564,2564,0.0,0.0
2565,2565,0.0,0.0
2566,2566,0.0,0.0
2567,2567,0.0,0.0
2568,2568,9.000000318337568e-07,1e-06
2569,2569,1.300000036508216e-06,1e-06
2570,2570,8.000000093488779e-07,1e-06
2571,2571,6.399999875838978e-06,6e-06
2572,2572,7.699999883925618e-06,8e-06
2573,2573,3.399999997100167e-06,3e-06
2574,2574,1.999999987845078e-06,2e-06
2575,2575,3.1999999734466287e-06,3e-06
2576,2576,1.4000000362557213e-05,1.4e-05
2577,2577,4.160000071351506e-05,4.2e-05
2578,2578,3.4500000424487016e-05,3.5e-05
2579,2579,6.209999926909327e-05,6.2e-05
2580,2580,6.629999907659183e-05,6.6e-05
2581,2581,8.199999911085004e-06,8e-06
2582,2582,6.700000085402185e-06,7e-06
2583,2583,6.669999856967441e-05,6.7e-05
2584,2584,8.099999922706047e-05,8.1e-05
2585,2585,7.1500001467939e-05,7.2e-05
2586,2586,5.420000081812759e-05,5.4e-05
2587,2587,8.999999977277184e-06,9e-06
2588,2588,7.899999900473631e-06,8e-06
2589,2589,3.999999989900971e-06,4e-06
2590,2590,5.6000001222855644e-06,6e-06
2591,2591,1.9099999917671084e-05,1.9e-05
2592,2592,2.5000000505315256e-06,3e-06
2593,2593,1.5000000246345735e-06,2e-06
2594,2594,8.000000093488779e-07,1e-06
2595,2595,1.0000000116860974e-06,1e-06
2596,2596,9.00000017622915e-07,1e-06
2597,2597,4.000000117798665e-07,0.0
2598,2598,5.000000058430482e-07,1e-06
2599,2599,4.0000000467443934e-07,0.0
2600,2600,2.0000000233721948e-07,0.0
2601,2601,5.000000058430487e-07,1e-06
2602,2602,7.000000152856953e-07,1e-06
2603,2603,1.4000000234659618e-06,1e-06
2604,2604,3.6000000847025094e-06,4e-06
2605,2605,3.6000000491753836e-06,4e-06
2606,2606,1.199999978496183e-06,1e-06
2607,2607,6.000000141170854e-07,1e-06
2608,2608,1.2000000211287443e-06,1e-06
2609,2609,1.4000000305713911e-06,1e-06
2610,2610,7.000000223911229e-07,1e-06
2611,2611,6.000000070116585e-07,1e-06
2612,2612,6.8000000013057615e-06,7e-06
2613,2613,5.3599998182107675e-05,5.4e-05
2614,2614,7.889999869803443e-05,7.9e-05
2615,2615,5.50000004295726e-05,5.5e-05
2616,2616,9.990000035031661e-05,0.0001
2617,2617,0.000110300001324504,0.00011
2618,2618,3.7800000995958027e-05,3.8e-05
2619,2619,4.4000001153677e-06,4e-06
2620,2620,8.000000164543053e-07,1e-06
2621,2621,3.0500000463007172e-05,3.1e-05
2622,2622,3.910000077667079e-05,3.9e-05
2623,2623,1.1200000301414571e-05,1.1e-05
2624,2624,2.3999999854140697e-06,2e-06
2625,2625,2.0000000233721948e-07,0.0
2626,2626,4.059999839967077e-05,4.1e-05
2627,2627,0.0002262000037518419,0.000226
2628,2628,0.0002820000081555918,0.000282
2629,2629,0.00010360000260334346,0.000104
2630,2630,9.499999805484549e-06,9e-06
2631,2631,2.4000000067303517e-06,2e-06
2632,2632,7.400000107793403e-06,7e-06
2633,2633,1.4200000009623182e-05,1.4e-05
2634,2634,6.999999904166998e-06,7e-06
2635,2635,5.999999999062282e-07,1e-06
2636,2636,9.000000034120618e-07,1e-06
2637,2637,5.000000058430529e-07,1e-06
2638,2638,1.0000000116861116e-07,0.0
2639,2639,0.0,0.0
2640,2640,1.6999999843392047e-06,2e-06
2641,2641,2.7999999758776624e-06,3e-06
2642,2642,1.0999999915384408e-06,1e-06
2643,2643,1.9000000293089854e-06,2e-06
2644,2644,3.2000000373955202e-06,3e-06
2645,2645,2.499999993688108e-06,2e-06
2646,2646,1.3999999879388411e-06,1e-06
2647,2647,1.0999999773275604e-06,1e-06
2648,2648,2.4000000280466253e-06,2e-06
2649,2649,9.300000328948866e-06,9e-06
2650,2650,9.100000283979262e-06,9e-06
2651,2651,6.01999992113625e-05,6e-05
2652,2652,7.399999913104756e-05,7.4e-05
2653,2653,1.5199999928938935e-05,1.5e-05
2654,2654,1.3600000023927615e-05,1.4e-05
2655,2655,0.00010479999673407238,0.000105
2656,2656,0.00010759999713627622,0.000108
2657,2657,3.320000007533963e-05,3.3e-05
2658,2658,2.469999992626981e-05,2.5e-05
2659,2659,1.2100000276404899e-05,1.2e-05
2660,2660,5.799999968303382e-06,6e-06
2661,2661,3.8999999958377884e-06,4e-06
2662,2662,4.300000085777356e-06,4e-06
2663,2663,8.600000143133002e-06,9e-06
2664,2664,1.300000043613636e-06,1e-06
2665,2665,7.000000152856956e-07,1e-06
2666,2666,5.000000058430487e-07,1e-06
2667,2667,4.0000000467443897e-07,0.0
2668,2668,2.0000000233721948e-07,0.0
2669,2669,0.0,0.0
2670,2670,4.999999987376205e-07,0.0
2671,2671,1.3999999737279718e-06,1e-06
2672,2672,8.999999749903509e-07,1e-06
2673,2673,2.0000000233721948e-07,0.0
2674,2674,3.000000035058294e-07,0.0
2675,2675,3.0000000350582886e-07,0.0
2676,2676,7.000000010748398e-07,1e-06
2677,2677,5.999999999062326e-07,1e-06
2678,2678,1.000000011686101e-07,0.0
2679,2679,1.0000000116860957e-07,0.0
2680,2680,1.0000000116860974e-07,0.0
2681,2681,1.0000000116860974e-07,0.0
2682,2682,2.0000000233721948e-07,0.0
2683,2683,1.899999979571021e-06,2e-06
2684,2684,1.039999975205319e-05,1e-05
2685,2685,3.1299999363909544e-05,3.1e-05
2686,2686,4.8799999149196056e-05,4.9e-05
2687,2687,4.389999958220876e-05,4.4e-05
2688,2688,0.00010419999944133402,0.000104
2689,2689,0.00011830000039481133,0.000118
2690,2690,3.4700001073417955e-05,3.5e-05
2691,2691,5.900000054737118e-06,6e-06
2692,2692,4.099999969753313e-06,4e-06
2693,2693,2.480000070192984e-05,2.5e-05
2694,2694,3.350000099544569e-05,3.4e-05
2695,2695,1.1200000315625433e-05,1.1e-05
2696,2696,1.5000000104237188e-06,2e-06
2697,2697,0.0,0.0
2698,2698,4.039999839733355e-05,4e-05
2699,2699,0.00019530000281520188,0.000195
2700,2700,0.00025460000688326545,0.000255
2701,2701,0.00010660000225470867,0.000107
2702,2702,9.199999794873293e-06,9e-06
2703,2703,2.4000000067303517e-06,2e-06
2704,2704,1.7999999855078386e-06,2e-06
2705,2705,3.3000000030369847e-06,3e-06
2706,2706,1.6000000186977559e-06,2e-06
2707,2707,9.000000034120539e-07,1e-06
2708,2708,2.380000034918308e-05,2.4e-05
2709,2709,2.490000037624925e-05,2.5e-05
2710,2710,2.0000000304776506e-06,2e-06
2711,2711,0.0,0.0
2712,2712,1.0999999631167e-06,1e-06
2713,2713,1.7999999499807075e-06,2e-06
2714,2714,7.999999880326044e-07,1e-06
2715,2715,1.0000000116861116e-07,0.0
2716,2716,0.0,0.0
2717,2717,3.000000106112523e-07,0.0
2718,2718,3.0000001061126087e-07,0.0
2719,2719,0.0,0.0
2720,2720,0.0,0.0
2721,2721,0.0,0.0
2722,2722,0.0,0.0
2723,2723,1.2000000424450092e-06,1e-06
2724,2724,1.0700000018459713e-05,1.1e-05
2725,2725,9.8999999877948e-06,1e-05
2726,2726,7.599999953811124e-06,8e-06
2727,2727,3.8599998170241e-05,3.9e-05
2728,2728,3.969999836073157e-05,4e-05
2729,2729,1.260000024672081e-05,1.3e-05
2730,2730,1.2400000400702993e-05,1.2e-05
2731,2731,9.900000350171467e-06,1e-05
2732,2732,2.6000000730164174e-06,3e-06
2733,2733,2.7000000670796e-06,3e-06
2734,2734,2.7000000670796e-06,3e-06
2735,2735,2.1000000174353772e-06,2e-06
2736,2736,6.000000141170858e-07,1e-06
2737,2737,3.0000000350582923e-07,0.0
2738,2738,1.0000000116860978e-07,0.0
2739,2739,1.000000011686097e-07,0.0
2740,2740,4.0000001177986633e-07,0.0
2741,2741,5.000000129484762e-07,1e-06
2742,2742,1.799999964191554e-06,2e-06
2743,2743,3.299999946193566e-06,3e-06
2744,2744,1.6999999843392288e-06,2e-06
2745,2745,0.0,0.0
2746,2746,0.0,0.0
2747,2747,0.0,0.0
2748,2748,0.0,0.0
2749,2749,0.0,0.0
2750,2750,0.0,0.0
2751,2751,0.0,0.0
2752,2752,1.0000000116860974e-07,0.0
2753,2753,8.000000235597327e-07,1e-06
2754,2754,1.0000000258969521e-06,1e-06
2755,2755,2.199999975971423e-06,2e-06
2756,2756,9.099999886075238e-06,9e-06
2757,2757,1.470000017889106e-05,1.5e-05
2758,2758,3.4900000628112906e-05,3.5e-05
2759,2759,4.60000001112349e-05,4.6e-05
2760,2760,8.389999857172336e-05,8.4e-05
2761,2761,8.11999989309701e-05,8.1e-05
2762,2762,1.610000010998658e-05,1.6e-05
2763,2763,1.1300000394953635e-05,1.1e-05
2764,2764,1.350000042066319e-05,1.4e-05
2765,2765,2.7000000386579056e-06,3e-06
2766,2766,1.6000000186977487e-06,2e-06
2767,2767,7.699999926558102e-06,8e-06
2768,2768,1.0799999770938484e-05,1.1e-05
2769,2769,6.999999868639861e-06,7e-06
2770,2770,0.00011470000231383892,0.000115
2771,2771,0.0002044000029854942,0.000204
2772,2772,0.00013420000050246017,0.000134
2773,2773,4.20999998169691e-05,4.2e-05
2774,2774,3.799999902298623e-06,4e-06
2775,2775,4.2999999223525265e-06,4e-06
2776,2776,2.099999996119095e-06,2e-06
2777,2777,1.9999999949504854e-06,2e-06
2778,2778,6.000000212225132e-07,1e-06
2779,2779,5.310000111080589e-05,5.3e-05
2780,2780,0.0002193000042609567,0.000219
2781,2781,0.00017530000297938608,0.000175
2782,2782,2.4200000211749196e-05,2.4e-05
2783,2783,7.540000115113735e-05,7.5e-05
2784,2784,8.220000017900074e-05,8.2e-05
2785,2785,3.509999896778039e-05,3.5e-05
2786,2786,1.3299999558569384e-05,1.3e-05
2787,2787,2.0000000233721948e-07,0.0
2788,2788,1.0000000116861116e-07,0.0
2789,2789,0.0,0.0
2790,2790,0.0,0.0
2791,2791,0.0,0.0
2792,2792,0.0,0.0
2793,2793,0.0,0.0
2794,2794,0.0,0.0
2795,2795,0.0,0.0
2796,2796,1.8999999724655665e-06,2e-06
2797,2797,5.100000009861087e-06,5e-06
2798,2798,4.0000000467444236e-06,4e-06
2799,2799,2.9000000054679638e-06,3e-06
2800,2800,2.9999999995311555e-06,3e-06
2801,2801,6.300000194414679e-06,6e-06
2802,2802,9.400000294590427e-06,9e-06
2803,2803,4.700000118873504e-06,5e-06
2804,2804,2.6000000730164174e-06,3e-06
2805,2805,2.5000000647423803e-06,3e-06
2806,2806,1.5000000104237188e-06,2e-06
2807,2807,2.8999999983625457e-06,3e-06
2808,2808,4.0000000467443897e-07,0.0
2809,2809,3.0000000350582923e-07,0.0
2810,2810,3.000000035058292e-07,0.0
2811,2811,6.000000141170857e-07,1e-06
2812,2812,1.1000000270655619e-06,1e-06
2813,2813,1.5000000388454282e-06,2e-06
2814,2814,2.3999999854140684e-06,2e-06
2815,2815,2.4999999723718255e-06,2e-06
2816,2816,9.000000105174877e-07,1e-06
2817,2817,0.0,0.0
2818,2818,0.0,0.0
2819,2819,0.0,0.0
2820,2820,0.0,0.0
2821,2821,0.0,0.0
2822,2822,0.0,0.0
2823,2823,0.0,0.0
2824,2824,2.0000000233721948e-07,0.0
2825,2825,9.000000247283424e-07,1e-06
2826,2826,9.000000247283424e-07,1e-06
2827,2827,8.000000022434506e-07,1e-06
2828,2828,2.6000000303838533e-06,3e-06
2829,2829,6.100000099706897e-06,6e-06
2830,2830,4.4100000877733434e-05,4.4e-05
2831,2831,6.610000036744178e-05,6.6e-05
2832,2832,5.229999919720285e-05,5.2e-05
2833,2833,3.479999941191649e-05,3.5e-05
2834,2834,8.69999977481945e-06,9e-06
2835,2835,9.200000455677972e-06,9e-06
2836,2836,1.3200000410051905e-05,1.3e-05
2837,2837,4.1999999567110815e-06,4e-06
2838,2838,1.0000000116861046e-07,0.0
2839,2839,8.600000001024424e-06,9e-06
2840,2840,9.370000316266669e-05,9.4e-05
2841,2841,9.350000323138374e-05,9.4e-05
2842,2842,0.00019630000474535336,0.000196
2843,2843,0.00027740000587073155,0.000277
2844,2844,0.00011270000049989903,0.000113
2845,2845,2.4599999349561585e-05,2.5e-05
2846,2846,9.500000103912498e-06,1e-05
2847,2847,9.700000077828008e-06,1e-05
2848,2848,1.6000000186977559e-06,2e-06
2849,2849,0.0,0.0
2850,2850,4.099999841855606e-06,4e-06
2851,2851,6.740000071658827e-05,6.7e-05
2852,2852,0.00027510000563779407,0.000275
2853,2853,0.0003044000072804936,0.000304
2854,2854,0.00013830000307280056,0.000138
2855,2855,0.0001648000015848073,0.000165
2856,2856,0.00025610000375309,0.000256
2857,2857,0.00017850000313046757,0.000179
2858,2858,9.589999990566847e-05,9.6e-05
2859,2859,6.189999945860402e-05,6.2e-05
2860,2860,5.479999996538198e-05,5.5e-05
2861,2861,5.479999981616913e-05,5.5e-05
2862,2862,1.1799999811046337e-05,1.2e-05
2863,2863,2.0199999198666608e-05,2e-05
2864,2864,1.5899999198154773e-05,1.6e-05
2865,2865,0.0,0.0
2866,2866,0.0,0.0
2867,2867,0.0,0.0
2868,2868,6.740000355875867e-05,6.7e-05
2869,2869,0.00014110000427081096,0.000141
2870,2870,7.840000071723905e-05,7.8e-05
2871,2871,8.300000018834914e-06,8e-06
2872,2872,5.7999999967250915e-06,6e-06
2873,2873,9.400000237747008e-06,9e-06
2874,2874,9.200000249620643e-06,9e-06
2875,2875,2.600000001962144e-06,3e-06
2876,2876,2.8000000469319275e-06,3e-06
2877,2877,3.3000000172478394e-06,3e-06
2878,2878,2.1700000232272032e-05,2.2e-05
2879,2879,6.600000136813833e-05,6.6e-05
2880,2880,2.0000000233721948e-07,0.0
2881,2881,3.0000000350582923e-07,0.0
2882,2882,6.000000070116583e-07,1e-06
2883,2883,1.000000025896952e-06,1e-06
2884,2884,1.2000000282341716e-06,1e-06
2885,2885,1.400000030571391e-06,1e-06
2886,2886,1.4000000234659642e-06,1e-06
2887,2887,1.0000000116860976e-06,1e-06
2888,2888,6.000000141170858e-07,1e-06
2889,2889,2.0000000233721948e-07,0.0
2890,2890,0.0,0.0
2891,2891,0.0,0.0
2892,2892,0.0,0.0
2893,2893,0.0,0.0
2894,2894,0.0,0.0
2895,2895,0.0,0.0
2896,2896,1.0000000116860974e-07,0.0
2897,2897,2.0000000233721948e-07,0.0
2898,2898,4.0000001177986633e-07,0.0
2899,2899,8.000000164543053e-07,1e-06
2900,2900,8.000000093488779e-07,1e-06
2901,2901,1.6999999608913128e-05,1.7e-05
2902,2902,7.260000143105545e-05,7.3e-05
2903,2903,8.510000225214774e-05,8.5e-05
2904,2904,3.7300000485629574e-05,3.7e-05
2905,2905,9.300000023415629e-06,9e-06
2906,2906,1.1999999642853339e-06,1e-06
2907,2907,2.1099999969464836e-05,2.1e-05
2908,2908,6.0699998641666624e-05,6.1e-05
2909,2909,5.149999848441687e-05,5.1e-05
2910,2910,1.2999999775331691e-05,1.3e-05
2911,2911,9.200000249620618e-06,9e-06
2912,2912,0.00010300000349161564,0.000103
2913,2913,0.00010670000347090536,0.000107
2914,2914,8.950000267304858e-05,9e-05
2915,2915,0.00010460000305556605,0.000105
2916,2916,4.28000001448936e-05,4.3e-05
2917,2917,1.719999954019613e-05,1.7e-05
2918,2918,5.900000203951095e-06,6e-06
2919,2919,1.9399999736435802e-05,1.9e-05
2920,2920,2.0199999767100962e-05,2e-05
2921,2921,5.4000001910026185e-06,5e-06
2922,2922,0.0001296999957958178,0.00013
2923,2923,0.0002574999930402555,0.000257
2924,2924,0.00020999999924242797,0.00021
2925,2925,0.00020390000463521514,0.000204
2926,2926,0.00015290000283130342,0.000153
2927,2927,0.00012740000147459704,0.000127
2928,2928,0.00025070000629057095,0.000251
2929,2929,0.00018600000589685982,0.000186
2930,2930,9.310000018558596e-05,9.3e-05
2931,2931,6.999999925483356e-05,7e-05
2932,2932,7.580000021789517e-05,7.6e-05
2933,2933,0.00012969999897904932,0.00013
2934,2934,9.299999783252178e-05,9.3e-05
2935,2935,0.0001449999981559801,0.000145
2936,2936,0.00011429999904066953,0.000114
2937,2937,4.0099999750963774e-05,4e-05
2938,2938,4.369999965092626e-05,4.4e-05
2939,2939,4.199999921183959e-06,4e-06
2940,2940,8.540000362699965e-05,8.5e-05
2941,2941,0.00019280000378785157,0.000193
