,ids,waves,height,text
3912,3912,29.26937425136566,29.27,Wave Height: 29.27
3913,3913,29.24812424182892,29.25,Wave Height: 29.25
3914,3914,29.819998979568474,29.82,Wave Height: 29.82
3915,3915,30.98499846458435,30.98,Wave Height: 30.98
3916,3916,30.61999833583833,30.62,Wave Height: 30.62
3917,3917,28.724998593330394,28.72,Wave Height: 28.72
3918,3918,25.549373865127578,25.55,Wave Height: 25.55
3919,3919,21.093124151229862,21.09,Wave Height: 21.09
3920,3920,15.188749432563782,15.19,Wave Height: 15.19
3921,3921,7.8362497091293335,7.84,Wave Height: 7.84
3922,3922,3.119999885559082,3.12,Wave Height: 3.12
3923,3923,1.0399999618530273,1.04,Wave Height: 1.04
3924,3924,6.4987499713897705,6.5,Wave Height: 6.5
3925,3925,19.49624991416931,19.5,Wave Height: 19.5
3926,3926,34.078749656677246,34.08,Wave Height: 34.08
3927,3927,50.246249198913574,50.25,Wave Height: 50.25
3928,3928,59.279999017715454,59.28,Wave Height: 59.28
3929,3929,61.179999113082886,61.18,Wave Height: 61.18
3930,3930,62.79374933242798,62.79,Wave Height: 62.79
3931,3931,64.12124967575073,64.12,Wave Height: 64.12
3932,3932,65.11749982833861,65.12,Wave Height: 65.12
3933,3933,65.78249979019164,65.78,Wave Height: 65.78
3934,3934,66.26249933242798,66.26,Wave Height: 66.26
3935,3935,66.55749845504761,66.56,Wave Height: 66.56
3936,3936,66.68999862670898,66.69,Wave Height: 66.69
3937,3937,66.65999984741211,66.66,Wave Height: 66.66
3938,3938,66.51187467575073,66.51,Wave Height: 66.51
3939,3939,66.24562311172485,66.25,Wave Height: 66.25
3940,3940,65.94124746322632,65.94,Wave Height: 65.94
3941,3941,65.59874773025513,65.6,Wave Height: 65.6
3942,3942,65.36062288284302,65.36,Wave Height: 65.36
3943,3943,65.22687292098999,65.23,Wave Height: 65.23
3944,3944,65.06687307357788,65.07,Wave Height: 65.07
3945,3945,64.88062334060669,64.88,Wave Height: 64.88
3946,3946,64.53812336921692,64.54,Wave Height: 64.54
3947,3947,64.03937315940857,64.04,Wave Height: 64.04
3948,3948,63.34999799728394,63.35,Wave Height: 63.35
3949,3949,62.469997882843025,62.47,Wave Height: 62.47
3950,3950,61.240623235702515,61.24,Wave Height: 61.24
3951,3951,59.661874055862434,59.66,Wave Height: 59.66
3952,3952,58.23624897003174,58.24,Wave Height: 58.24
3953,3953,56.96374797821045,56.96,Wave Height: 56.96
3954,3954,55.26749801635742,55.27,Wave Height: 55.27
3955,3955,53.147499084472656,53.15,Wave Height: 53.15
3956,3956,50.7131245136261,50.71,Wave Height: 50.71
3957,3957,47.96437430381775,47.96,Wave Height: 47.96
3958,3958,45.02812385559082,45.03,Wave Height: 45.03
3959,3959,41.90437316894531,41.9,Wave Height: 41.9
3960,3960,0.0,0.0,Wave Height: 0.0
3961,3961,0.0,0.0,Wave Height: 0.0
3962,3962,1.125,1.12,Wave Height: 1.12
3963,3963,3.375,3.38,Wave Height: 3.38
3964,3964,9.330624699592589,9.33,Wave Height: 9.33
3965,3965,18.991874098777764,18.99,Wave Height: 18.99
3966,3966,25.388124108314514,25.39,Wave Height: 25.39
3967,3967,28.51937472820282,28.52,Wave Height: 28.52
3968,3968,30.626874804496765,30.63,Wave Height: 30.63
3969,3969,31.71062433719635,31.71,Wave Height: 31.71
3970,3970,33.05187427997589,33.05,Wave Height: 33.05
3971,3971,34.65062463283539,34.65,Wave Height: 34.65
3972,3972,36.10562491416931,36.11,Wave Height: 36.11
3973,3973,37.41687512397766,37.42,Wave Height: 37.42
3974,3974,38.89062476158142,38.89,Wave Height: 38.89
3975,3975,40.52687382698059,40.53,Wave Height: 40.53
3976,3976,41.76499819755554,41.76,Wave Height: 41.76
3977,3977,42.604997873306274,42.6,Wave Height: 42.6
3978,3978,41.8318727016449,41.83,Wave Height: 41.83
3979,3979,39.44562268257141,39.45,Wave Height: 39.45
3980,3980,36.07374811172486,36.07,Wave Height: 36.07
3981,3981,31.71624898910524,31.72,Wave Height: 31.72
3982,3982,29.343124508857727,29.34,Wave Height: 29.34
3983,3983,28.95437467098236,28.95,Wave Height: 28.95
3984,3984,28.763124585151672,28.76,Wave Height: 28.76
3985,3985,28.76937425136566,28.77,Wave Height: 28.77
3986,3986,28.929999113082886,28.93,Wave Height: 28.93
3987,3987,29.244999170303345,29.24,Wave Height: 29.24
3988,3988,28.82999908924103,28.83,Wave Height: 28.83
3989,3989,27.68499886989594,27.68,Wave Height: 27.68
3990,3990,25.70812392234803,25.71,Wave Height: 25.71
3991,3991,22.899374246597294,22.9,Wave Height: 22.9
3992,3992,19.241249442100525,19.24,Wave Height: 19.24
3993,3993,14.733749508857727,14.73,Wave Height: 14.73
3994,3994,9.359999656677246,9.36,Wave Height: 9.36
3995,3995,3.119999885559082,3.12,Wave Height: 3.12
3996,3996,2.166249990463257,2.17,Wave Height: 2.17
3997,3997,6.4987499713897705,6.5,Wave Height: 6.5
3998,3998,21.051249504089355,21.05,Wave Height: 21.05
3999,3999,45.82374858856201,45.82,Wave Height: 45.82
4000,4000,59.3449981212616,59.34,Wave Height: 59.34
4001,4001,61.61499810218811,61.61,Wave Height: 61.61
4002,4002,63.471248149871826,63.47,Wave Height: 63.47
4003,4003,64.91374826431273,64.91,Wave Height: 64.91
4004,4004,65.97249841690063,65.97,Wave Height: 65.97
4005,4005,66.6474986076355,66.65,Wave Height: 66.65
4006,4006,67.09249830245972,67.09,Wave Height: 67.09
4007,4007,67.30749750137329,67.31,Wave Height: 67.31
4008,4008,67.37999725341797,67.38,Wave Height: 67.38
4009,4009,67.30999755859375,67.31,Wave Height: 67.31
4010,4010,67.15562295913696,67.16,Wave Height: 67.16
4011,4011,66.91687345504761,66.92,Wave Height: 66.92
4012,4012,66.60374879837036,66.6,Wave Height: 66.6
4013,4013,66.21624898910522,66.22,Wave Height: 66.22
4014,4014,65.911874294281,65.91,Wave Height: 65.91
4015,4015,65.6906247138977,65.69,Wave Height: 65.69
4016,4016,65.49562501907349,65.5,Wave Height: 65.5
4017,4017,65.32687520980835,65.33,Wave Height: 65.33
4018,4018,64.98437476158142,64.98,Wave Height: 64.98
4019,4019,64.4681236743927,64.47,Wave Height: 64.47
4020,4020,63.7749981880188,63.77,Wave Height: 63.77
4021,4021,62.90499830245972,62.9,Wave Height: 62.9
4022,4022,61.756873369216926,61.76,Wave Height: 61.76
4023,4023,60.330623388290405,60.33,Wave Height: 60.33
4024,4024,58.89374828338623,58.89,Wave Height: 58.89
4025,4025,57.446248054504395,57.45,Wave Height: 57.45
4026,4026,55.61749839782715,55.62,Wave Height: 55.62
4027,4027,53.40749931335449,53.41,Wave Height: 53.41
4028,4028,50.85937476158142,50.86,Wave Height: 50.86
4029,4029,47.973124742507935,47.97,Wave Height: 47.97
4030,4030,44.87437438964844,44.87,Wave Height: 44.87
4031,4031,41.56312370300293,41.56,Wave Height: 41.56
4032,4032,0.0,0.0,Wave Height: 0.0
4033,4033,0.0,0.0,Wave Height: 0.0
4034,4034,0.0,0.0,Wave Height: 0.0
4035,4035,0.0,0.0,Wave Height: 0.0
4036,4036,4.675624787807463,4.68,Wave Height: 4.68
4037,4037,14.026874363422387,14.03,Wave Height: 14.03
4038,4038,20.340624272823334,20.34,Wave Height: 20.34
4039,4039,23.616874516010284,23.62,Wave Height: 23.62
4040,4040,26.076249480247498,26.08,Wave Height: 26.08
4041,4041,27.718749165534973,27.72,Wave Height: 27.72
4042,4042,29.670624136924744,29.67,Wave Height: 29.67
4043,4043,31.931874394416806,31.93,Wave Height: 31.93
4044,4044,33.94749987125396,33.95,Wave Height: 33.95
4045,4045,35.71750056743622,35.72,Wave Height: 35.72
4046,4046,37.27937531471252,37.28,Wave Height: 37.28
4047,4047,38.633124113082886,38.63,Wave Height: 38.63
4048,4048,39.76437330245972,39.76,Wave Height: 39.76
4049,4049,40.67312288284302,40.67,Wave Height: 40.67
4050,4050,40.26437282562256,40.26,Wave Height: 40.26
4051,4051,38.53812313079834,38.54,Wave Height: 38.54
4052,4052,35.85874855518341,35.86,Wave Height: 35.86
4053,4053,32.226249098777785,32.23,Wave Height: 32.23
4054,4054,29.93062448501587,29.93,Wave Height: 29.93
4055,4055,28.971874713897705,28.97,Wave Height: 28.97
4056,4056,28.444999694824222,28.44,Wave Height: 28.44
4057,4057,28.34999942779541,28.35,Wave Height: 28.35
4058,4058,28.228124380111698,28.23,Wave Height: 28.23
4059,4059,28.07937455177307,28.08,Wave Height: 28.08
4060,4060,27.781249523162842,27.78,Wave Height: 27.78
4061,4061,27.333749294281006,27.33,Wave Height: 27.33
4062,4062,26.12749922275544,26.13,Wave Height: 26.13
4063,4063,24.16249930858612,24.16,Wave Height: 24.16
4064,4064,21.318124413490295,21.32,Wave Height: 21.32
4065,4065,17.594374537467957,17.59,Wave Height: 17.59
4066,4066,11.79937469959259,11.8,Wave Height: 11.8
4067,4067,3.9331248998641968,3.93,Wave Height: 3.93
4068,4068,0.0,0.0,Wave Height: 0.0
4069,4069,0.0,0.0,Wave Height: 0.0
4070,4070,14.5649995803833,14.56,Wave Height: 14.56
4071,4071,43.6949987411499,43.69,Wave Height: 43.69
4072,4072,59.519373416900635,59.52,Wave Height: 59.52
4073,4073,62.0381236076355,62.04,Wave Height: 62.04
4074,4074,64.07562351226807,64.08,Wave Height: 64.08
4075,4075,65.63187313079833,65.63,Wave Height: 65.63
4076,4076,66.76437282562256,66.76,Wave Height: 66.76
4077,4077,67.47312259674072,67.47,Wave Height: 67.47
4078,4078,67.90749740600586,67.91,Wave Height: 67.91
4079,4079,68.06749725341797,68.07,Wave Height: 68.07
4080,4080,68.08874702453613,68.09,Wave Height: 68.09
4081,4081,67.97124671936035,67.97,Wave Height: 67.97
4082,4082,67.7956223487854,67.8,Wave Height: 67.8
4083,4083,67.56187391281128,67.56,Wave Height: 67.56
4084,4084,67.23249959945679,67.23,Wave Height: 67.23
4085,4085,66.80749940872192,66.81,Wave Height: 66.81
4086,4086,66.4556245803833,66.46,Wave Height: 66.46
4087,4087,66.17687511444092,66.18,Wave Height: 66.18
4088,4088,65.93812561035156,65.94,Wave Height: 65.94
4089,4089,65.73937606811523,65.74,Wave Height: 65.74
4090,4090,65.385000705719,65.39,Wave Height: 65.39
4091,4091,64.87499952316284,64.87,Wave Height: 64.87
4092,4092,64.18374872207642,64.18,Wave Height: 64.18
4093,4093,63.31124830245972,63.31,Wave Height: 63.31
4094,4094,62.19437313079835,62.19,Wave Height: 62.19
4095,4095,60.833123207092285,60.83,Wave Height: 60.83
4096,4096,59.376873254776,59.38,Wave Height: 59.38
4097,4097,57.82562327384949,57.83,Wave Height: 57.83
4098,4098,55.90124869346619,55.9,Wave Height: 55.9
4099,4099,53.6037495136261,53.6,Wave Height: 53.6
4100,4100,50.96562480926514,50.97,Wave Height: 50.97
4101,4101,47.9868745803833,47.99,Wave Height: 47.99
4102,4102,44.489999294281006,44.49,Wave Height: 44.49
4103,4103,40.47499895095825,40.47,Wave Height: 40.47
4104,4104,0.0,0.0,Wave Height: 0.0
4105,4105,0.0,0.0,Wave Height: 0.0
4106,4106,0.0,0.0,Wave Height: 0.0
4107,4107,0.0,0.0,Wave Height: 0.0
4108,4108,3.341874897480009,3.34,Wave Height: 3.34
4109,4109,10.02562469244003,10.03,Wave Height: 10.03
4110,4110,14.556874573230742,14.56,Wave Height: 14.56
4111,4111,16.935624539852142,16.94,Wave Height: 16.94
4112,4112,19.6937495470047,19.69,Wave Height: 19.69
4113,4113,22.831249594688416,22.83,Wave Height: 22.83
4114,4114,25.936874508857727,25.94,Wave Height: 25.94
4115,4115,29.01062428951263,29.01,Wave Height: 29.01
4116,4116,31.5924996137619,31.59,Wave Height: 31.59
4117,4117,33.68250048160553,33.68,Wave Height: 33.68
4118,4118,35.023125410079956,35.02,Wave Height: 35.02
4119,4119,35.61437439918518,35.61,Wave Height: 35.61
4120,4120,36.453123569488525,36.45,Wave Height: 36.45
4121,4121,37.53937292098999,37.54,Wave Height: 37.54
4122,4122,37.708123207092285,37.71,Wave Height: 37.71
4123,4123,36.95937442779541,36.96,Wave Height: 36.96
4124,4124,35.46624982357025,35.47,Wave Height: 35.47
4125,4125,33.228749394416816,33.23,Wave Height: 33.23
4126,4126,31.201874256134037,31.2,Wave Height: 31.2
4127,4127,29.38562440872193,29.39,Wave Height: 29.39
4128,4128,28.314999580383304,28.31,Wave Height: 28.31
4129,4129,27.989999771118164,27.99,Wave Height: 27.99
4130,4130,27.714374780654907,27.71,Wave Height: 27.71
4131,4131,27.48812460899353,27.49,Wave Height: 27.49
4132,4132,27.47374963760376,27.47,Wave Height: 27.47
4133,4133,27.671249866485596,27.67,Wave Height: 27.67
4134,4134,26.807499766349796,26.81,Wave Height: 26.81
4135,4135,24.88249933719635,24.88,Wave Height: 24.88
4136,4136,21.419374346733093,21.42,Wave Height: 21.42
4137,4137,16.418124794960022,16.42,Wave Height: 16.42
4138,4138,10.438125014305115,10.44,Wave Height: 10.44
4139,4139,3.4793750047683716,3.48,Wave Height: 3.48
4140,4140,0.0,0.0,Wave Height: 0.0
4141,4141,0.0,0.0,Wave Height: 0.0
4142,4142,14.619999885559082,14.62,Wave Height: 14.62
4143,4143,43.859999656677246,43.86,Wave Height: 43.86
4144,4144,59.80312490463257,59.8,Wave Height: 59.8
4145,4145,62.44937562942505,62.45,Wave Height: 62.45
4146,4146,64.6068754196167,64.61,Wave Height: 64.61
4147,4147,66.2756242752075,66.28,Wave Height: 66.28
4148,4148,67.4931230545044,67.49,Wave Height: 67.49
4149,4149,68.25937175750732,68.26,Wave Height: 68.26
4150,4150,68.7074966430664,68.71,Wave Height: 68.71
4151,4151,68.83749771118164,68.84,Wave Height: 68.84
4152,4152,68.81624794006348,68.82,Wave Height: 68.82
4153,4153,68.64374732971191,68.64,Wave Height: 68.64
4154,4154,68.43187284469604,68.43,Wave Height: 68.43
4155,4155,68.18062448501587,68.18,Wave Height: 68.18
4156,4156,67.8274998664856,67.83,Wave Height: 67.83
4157,4157,67.37249898910522,67.37,Wave Height: 67.37
4158,4158,66.9918737411499,66.99,Wave Height: 66.99
4159,4159,66.68562412261963,66.69,Wave Height: 66.69
4160,4160,66.39437484741211,66.39,Wave Height: 66.39
4161,4161,66.11812591552734,66.12,Wave Height: 66.12
4162,4162,65.74000120162964,65.74,Wave Height: 65.74
4163,4163,65.260000705719,65.26,Wave Height: 65.26
4164,4164,64.57624959945679,64.58,Wave Height: 64.58
4165,4165,63.688747882843025,63.69,Wave Height: 63.69
4166,4166,62.553122520446784,62.55,Wave Height: 62.55
4167,4167,61.169373512268066,61.17,Wave Height: 61.17
4168,4168,59.68562388420105,59.69,Wave Height: 59.69
4169,4169,58.10187363624573,58.1,Wave Height: 58.1
4170,4170,56.118748903274536,56.12,Wave Height: 56.12
4171,4171,53.736249685287476,53.74,Wave Height: 53.74
4172,4172,51.031874656677246,51.03,Wave Height: 51.03
4173,4173,48.00562381744385,48.01,Wave Height: 48.01
4174,4174,43.874998569488525,43.87,Wave Height: 43.87
4175,4175,38.63999891281128,38.64,Wave Height: 38.64
4176,4176,0.0,0.0,Wave Height: 0.0
4177,4177,0.0,0.0,Wave Height: 0.0
4178,4178,0.0,0.0,Wave Height: 0.0
4179,4179,0.0,0.0,Wave Height: 0.0
4180,4180,2.0062499642372122,2.01,Wave Height: 2.01
4181,4181,6.018749892711637,6.02,Wave Height: 6.02
4182,4182,8.748749792575836,8.75,Wave Height: 8.75
4183,4183,10.196249663829803,10.2,Wave Height: 10.2
4184,4184,13.106874644756317,13.11,Wave Height: 13.11
4185,4185,17.480624735355377,17.48,Wave Height: 17.48
4186,4186,21.644999563694,21.64,Wave Height: 21.64
4187,4187,25.599999129772183,25.6,Wave Height: 25.6
4188,4188,28.668124318122857,28.67,Wave Height: 28.67
4189,4189,30.84937512874603,30.85,Wave Height: 30.85
4190,4190,32.155625224113464,32.16,Wave Height: 32.16
4191,4191,32.58687460422516,32.59,Wave Height: 32.59
4192,4192,33.309998989105225,33.31,Wave Height: 33.31
4193,4193,34.32499837875366,34.32,Wave Height: 34.32
4194,4194,34.70874869823456,34.71,Wave Height: 34.71
4195,4195,34.46124994754791,34.46,Wave Height: 34.46
4196,4196,33.82562518119812,33.83,Wave Height: 33.83
4197,4197,32.80187439918519,32.8,Wave Height: 32.8
4198,4198,31.146249055862434,31.15,Wave Height: 31.15
4199,4199,28.858749151229866,28.86,Wave Height: 28.86
4200,4200,27.5956244468689,27.6,Wave Height: 27.6
4201,4201,27.35687494277954,27.36,Wave Height: 27.36
4202,4202,27.169999957084656,27.17,Wave Height: 27.17
4203,4203,27.03499948978424,27.03,Wave Height: 27.03
4204,4204,27.15187442302704,27.15,Wave Height: 27.15
4205,4205,27.52062475681305,27.52,Wave Height: 27.52
4206,4206,26.78812468051911,26.79,Wave Height: 26.79
4207,4207,24.954374194145203,24.95,Wave Height: 24.95
4208,4208,21.598124265670776,21.6,Wave Height: 21.6
4209,4209,16.719374895095825,16.72,Wave Height: 16.72
4210,4210,10.710000157356262,10.71,Wave Height: 10.71
4211,4211,3.5700000524520874,3.57,Wave Height: 3.57
4212,4212,3.2018749713897705,3.2,Wave Height: 3.2
4213,4213,9.605624914169312,9.61,Wave Height: 9.61
4214,4214,24.259374856948853,24.26,Wave Height: 24.26
4215,4215,47.163124799728394,47.16,Wave Height: 47.16
4216,4216,59.998125076293945,60.0,Wave Height: 60.0
4217,4217,62.76437568664551,62.76,Wave Height: 62.76
4218,4218,65.05875062942505,65.06,Wave Height: 65.06
4219,4219,66.88124990463255,66.88,Wave Height: 66.88
4220,4220,68.20062351226807,68.2,Wave Height: 68.2
4221,4221,69.01687145233154,69.02,Wave Height: 69.02
4222,4222,69.46999645233154,69.47,Wave Height: 69.47
4223,4223,69.55999851226807,69.56,Wave Height: 69.56
4224,4224,69.49062395095825,69.49,Wave Height: 69.49
4225,4225,69.2618727684021,69.26,Wave Height: 69.26
4226,4226,69.00249767303467,69.0,Wave Height: 69.0
4227,4227,68.71249866485596,68.71,Wave Height: 68.71
4228,4228,68.33374881744386,68.33,Wave Height: 68.33
4229,4229,67.86624813079835,67.87,Wave Height: 67.87
4230,4230,67.46374797821045,67.46,Wave Height: 67.46
4231,4231,67.12624835968018,67.13,Wave Height: 67.13
4232,4232,66.79562425613403,66.8,Wave Height: 66.8
4233,4233,66.47187566757202,66.47,Wave Height: 66.47
4234,4234,66.07625102996826,66.08,Wave Height: 66.08
4235,4235,65.60875034332275,65.61,Wave Height: 65.61
4236,4236,64.91624927520752,64.92,Wave Height: 64.92
4237,4237,63.99874782562256,64.0,Wave Height: 64.0
4238,4238,62.83999752998353,62.84,Wave Height: 62.84
4239,4239,61.439998388290405,61.44,Wave Height: 61.44
4240,4240,59.93249869346619,59.93,Wave Height: 59.93
4241,4241,58.317498445510864,58.32,Wave Height: 58.32
4242,4242,56.27687382698059,56.28,Wave Height: 56.28
4243,4243,53.810624837875366,53.81,Wave Height: 53.81
4244,4244,51.06874966621399,51.07,Wave Height: 51.07
4245,4245,48.05124831199646,48.05,Wave Height: 48.05
4246,4246,43.13187301158905,43.13,Wave Height: 43.13
4247,4247,36.31062376499176,36.31,Wave Height: 36.31
4248,4248,0.0,0.0,Wave Height: 0.0
4249,4249,0.0,0.0,Wave Height: 0.0
4250,4250,0.0,0.0,Wave Height: 0.0
4251,4251,0.0,0.0,Wave Height: 0.0
4252,4252,0.6687499880790707,0.67,Wave Height: 0.67
4253,4253,2.0062499642372122,2.01,Wave Height: 2.01
4254,4254,2.9162499308586116,2.92,Wave Height: 2.92
4255,4255,3.398749887943268,3.4,Wave Height: 3.4
4256,4256,6.31562477350235,6.32,Wave Height: 6.32
4257,4257,11.666874587535858,11.67,Wave Height: 11.67
4258,4258,16.79499930143356,16.79,Wave Height: 16.79
4259,4259,21.699998915195458,21.7,Wave Height: 21.7
4260,4260,25.17437398433685,25.17,Wave Height: 25.17
4261,4261,27.218124508857723,27.22,Wave Height: 27.22
4262,4262,28.67687475681305,28.68,Wave Height: 28.68
4263,4263,29.55062472820282,29.55,Wave Height: 29.55
4264,4264,30.334999561309814,30.33,Wave Height: 30.33
4265,4265,31.029999256134033,31.03,Wave Height: 31.03
4266,4266,31.266249299049377,31.27,Wave Height: 31.27
4267,4267,31.043749690055847,31.04,Wave Height: 31.04
4268,4268,30.936874628067017,30.94,Wave Height: 30.94
4269,4269,30.945624113082886,30.95,Wave Height: 30.95
4270,4270,29.763748884201057,29.76,Wave Height: 29.76
4271,4271,27.391248941421516,27.39,Wave Height: 27.39
4272,4272,26.286874294281006,26.29,Wave Height: 26.29
4273,4273,26.45062494277954,26.45,Wave Height: 26.45
4274,4274,26.59499990940094,26.59,Wave Height: 26.59
4275,4275,26.719999194145203,26.72,Wave Height: 26.72
4276,4276,26.815623879432678,26.82,Wave Height: 26.82
4277,4277,26.881873965263367,26.88,Wave Height: 26.88
4278,4278,26.069373965263374,26.07,Wave Height: 26.07
4279,4279,24.378123879432678,24.38,Wave Height: 24.38
4280,4280,21.854374170303345,21.85,Wave Height: 21.85
4281,4281,18.498124837875366,18.5,Wave Height: 18.5
4282,4282,12.615000128746033,12.62,Wave Height: 12.62
4283,4283,4.205000042915344,4.21,Wave Height: 4.21
4284,4284,9.605624914169312,9.61,Wave Height: 9.61
4285,4285,28.816874742507935,28.82,Wave Height: 28.82
4286,4286,43.48312449455261,43.48,Wave Height: 43.48
4287,4287,53.604374170303345,53.6,Wave Height: 53.6
4288,4288,60.104373931884766,60.1,Wave Height: 60.1
4289,4289,62.983123779296875,62.98,Wave Height: 62.98
4290,4290,65.43124914169312,65.43,Wave Height: 65.43
4291,4291,67.44875001907349,67.45,Wave Height: 67.45
4292,4292,68.88687419891357,68.89,Wave Height: 68.89
4293,4293,69.74562168121338,69.75,Wave Height: 69.75
4294,4294,70.19499683380127,70.19,Wave Height: 70.19
4295,4295,70.23499965667725,70.23,Wave Height: 70.23
4296,4296,70.11187505722046,70.11,Wave Height: 70.11
4297,4297,69.82562303543091,69.83,Wave Height: 69.83
4298,4298,69.50749683380127,69.51,Wave Height: 69.51
4299,4299,69.15749645233154,69.16,Wave Height: 69.16
4300,4300,68.75124645233154,68.75,Wave Height: 68.75
4301,4301,68.28874683380127,68.29,Wave Height: 68.29
4302,4302,67.87124729156494,67.87,Wave Height: 67.87
4303,4303,67.49874782562256,67.5,Wave Height: 67.5
4304,4304,67.14187383651733,67.14,Wave Height: 67.14
4305,4305,66.80062532424927,66.8,Wave Height: 66.8
4306,4306,66.39375019073486,66.39,Wave Height: 66.39
4307,4307,65.92124843597412,65.92,Wave Height: 65.92
4308,4308,65.20374774932863,65.2,Wave Height: 65.2
4309,4309,64.24124813079834,64.24,Wave Height: 64.24
4310,4310,63.054998159408576,63.05,Wave Height: 63.05
4311,4311,61.6449978351593,61.64,Wave Height: 61.64
4312,4312,60.11749768257141,60.12,Wave Height: 60.12
4313,4313,58.4724977016449,58.47,Wave Height: 58.47
4314,4314,56.37562346458435,56.38,Wave Height: 56.38
4315,4315,53.82687497138977,53.83,Wave Height: 53.83
4316,4316,51.076249837875366,51.08,Wave Height: 51.08
4317,4317,48.12374806404114,48.12,Wave Height: 48.12
4318,4318,42.26062262058258,42.26,Wave Height: 42.26
4319,4319,33.486873507499695,33.49,Wave Height: 33.49
4320,4320,0.0,0.0,Wave Height: 0.0
4321,4321,0.0,0.0,Wave Height: 0.0
4322,4322,0.0,0.0,Wave Height: 0.0
4323,4323,0.0,0.0,Wave Height: 0.0
4324,4324,0.0,0.0,Wave Height: 0.0
4325,4325,0.0,0.0,Wave Height: 0.0
4326,4326,0.0,0.0,Wave Height: 0.0
4327,4327,0.0,0.0,Wave Height: 0.0
4328,4328,2.1899998784065247,2.19,Wave Height: 2.19
4329,4329,6.569999635219574,6.57,Wave Height: 6.57
4330,4330,11.520624339580534,11.52,Wave Height: 11.52
4331,4331,17.041873991489403,17.04,Wave Height: 17.04
4332,4332,20.99999892711639,21.0,Wave Height: 21.0
4333,4333,23.394999146461483,23.39,Wave Height: 23.39
4334,4334,25.03249943256378,25.03,Wave Height: 25.03
4335,4335,25.91249978542328,25.91,Wave Height: 25.91
4336,4336,26.70312488079071,26.7,Wave Height: 26.7
4337,4337,27.404374718666077,27.4,Wave Height: 27.4
4338,4338,27.63374960422516,27.63,Wave Height: 27.63
4339,4339,27.391249537467957,27.39,Wave Height: 27.39
4340,4340,27.509374380111694,27.51,Wave Height: 27.51
4341,4341,27.98812413215637,27.99,Wave Height: 27.99
4342,4342,27.39062404632569,27.39,Wave Height: 27.39
4343,4343,25.716874122619636,25.72,Wave Height: 25.72
4344,4344,25.108124375343323,25.11,Wave Height: 25.11
4345,4345,25.564374804496765,25.56,Wave Height: 25.56
4346,4346,25.90499973297119,25.9,Wave Height: 25.9
4347,4347,26.1299991607666,26.13,Wave Height: 26.13
4348,4348,24.65437388420106,24.65,Wave Height: 24.65
4349,4349,21.478123903274547,21.48,Wave Height: 21.48
4350,4350,19.282498955726627,19.28,Wave Height: 19.28
4351,4351,18.067499041557312,18.07,Wave Height: 18.07
4352,4352,16.48687434196472,16.49,Wave Height: 16.49
4353,4353,14.540624856948853,14.54,Wave Height: 14.54
4354,4354,10.175625085830688,10.18,Wave Height: 10.18
4355,4355,3.3918750286102295,3.39,Wave Height: 3.39
4356,4356,12.684374809265137,12.68,Wave Height: 12.68
4357,4357,38.05312442779541,38.05,Wave Height: 38.05
4358,4358,52.64937400817871,52.65,Wave Height: 52.65
4359,4359,56.47312355041504,56.47,Wave Height: 56.47
4360,4360,59.93374824523926,59.93,Wave Height: 59.93
4361,4361,63.03124809265137,63.03,Wave Height: 63.03
4362,4362,65.68937349319458,65.69,Wave Height: 65.69
4363,4363,67.90812444686888,67.91,Wave Height: 67.91
4364,4364,69.47937393188477,69.48,Wave Height: 69.48
4365,4365,70.40312194824219,70.4,Wave Height: 70.4
4366,4366,70.86812210083008,70.87,Wave Height: 70.87
4367,4367,70.87437438964844,70.87,Wave Height: 70.87
4368,4368,70.69687461853027,70.7,Wave Height: 70.7
4369,4369,70.33562278747559,70.34,Wave Height: 70.34
4370,4370,69.94374656677246,69.94,Wave Height: 69.94
4371,4371,69.5212459564209,69.52,Wave Height: 69.52
4372,4372,69.0806212425232,69.08,Wave Height: 69.08
4373,4373,68.62187242507935,68.62,Wave Height: 68.62
4374,4374,68.19624805450441,68.2,Wave Height: 68.2
4375,4375,67.80374813079834,67.8,Wave Height: 67.8
4376,4376,67.42812395095825,67.43,Wave Height: 67.43
4377,4377,67.06937551498413,67.07,Wave Height: 67.07
4378,4378,66.64625024795532,66.65,Wave Height: 66.65
4379,4379,66.15874814987183,66.16,Wave Height: 66.16
4380,4380,65.41437268257141,65.41,Wave Height: 65.41
4381,4381,64.41312384605408,64.41,Wave Height: 64.41
4382,4382,63.218123912811286,63.22,Wave Height: 63.22
4383,4383,61.82937288284302,61.83,Wave Height: 61.83
4384,4384,60.28624749183655,60.29,Wave Height: 60.29
4385,4385,58.58874773979187,58.59,Wave Height: 58.59
4386,4386,56.44499850273132,56.44,Wave Height: 56.44
4387,4387,53.85499978065491,53.85,Wave Height: 53.85
4388,4388,51.099374532699585,51.1,Wave Height: 51.1
4389,4389,48.178122758865356,48.18,Wave Height: 48.18
4390,4390,41.07062244415283,41.07,Wave Height: 41.07
4391,4391,29.77687358856201,29.78,Wave Height: 29.78
4392,4392,0.0,0.0,Wave Height: 0.0
4393,4393,0.0,0.0,Wave Height: 0.0
4394,4394,0.0,0.0,Wave Height: 0.0
4395,4395,0.0,0.0,Wave Height: 0.0
4396,4396,0.0,0.0,Wave Height: 0.0
4397,4397,0.0,0.0,Wave Height: 0.0
4398,4398,0.0,0.0,Wave Height: 0.0
