Longitude,Latitude,Type
-60.73654749,10.20717663,No Navigation
-60.5354955,7.330876335,No Navigation
-60.44751559,1.038430023,No Navigation
-60.46480591,-3.210397221,No Navigation
-60.49708551,12.64916829,No Navigation
-60.46874585,11.37067892,No Navigation
-60.46790494,8.246509195,No Navigation
-60.46691743,7.835263322,No Navigation
-60.44599927,4.021151445,No Navigation
-60.36673916,0.3152689331,No Navigation
-60.3929868,13.92319969,No Navigation
-60.31647859,1.626661265,No Navigation
-60.49388694,-6.706847546,No Navigation
-60.3761648,4.969155294,No Navigation
-60.23989585,-5.624584951,No Navigation
-60.28440042,11.84213938,No Navigation
-60.2041677,3.564661626,No Navigation
-60.24157541,2.994391114,No Navigation
-60.18302596,-2.396389058,No Navigation
-60.40446614,13.30286699,No Navigation
-60.17251788,2.366531708,No Navigation
-60.10475376,1.872109984,No Navigation
-60.28696314,10.92531397,No Navigation
-60.18207156,9.487932633,No Navigation
-60.14034385,8.792226444,No Navigation
-60.14743587,7.087639873,No Navigation
-60.18028888,5.488499168,No Navigation
-60.13616661,-3.007942251,No Navigation
-60.0334388,-3.680699428,No Navigation
-59.98411504,-0.329204127,No Navigation
-59.94259399,0.8843371796,No Navigation
-60.05213909,12.68566983,No Navigation
-60.07974601,12.28548448,No Navigation
-59.99946006,8.550199859,No Navigation
-59.97327278,7.797509183,No Navigation
-59.96911411,7.368465538,No Navigation
-59.97089392,4.303740381,No Navigation
-59.86146507,0.1605067611,No Navigation
-60.17071084,14.09070264,No Navigation
-59.79508923,1.325207028,No Navigation
-59.80568189,-2.995875398,No Navigation
-59.99645183,11.8130257,No Navigation
-59.73245578,3.742229511,No Navigation
-59.74029415,3.251561918,No Navigation
-59.73613547,2.822518273,No Navigation
-59.68879762,1.83676496,No Navigation
-59.79667761,-0.6764858834,No Navigation
-59.65754301,-5.28573624,No Navigation
-59.64484471,2.427383831,No Navigation
-59.69884478,9.532422501,No Navigation
-59.79721601,9.124096811,No Navigation
-59.61265314,7.136864969,No Navigation
-59.50986715,-3.629812923,No Navigation
-59.45618195,0.4683328073,No Navigation
-59.47011552,7.39708669,No Navigation
-59.37882296,0.06680669357,No Navigation
-59.61091108,-0.351638552,No Navigation
-59.43812493,-1.935971596,No Navigation
-59.31607126,1.249631865,No Navigation
-59.30654556,4.628945249,No Navigation
-59.23987927,3.598116815,No Navigation
-59.2357206,3.16907317,No Navigation
-59.21042158,2.074909721,No Navigation
-59.1729475,-4.93129639,No Navigation
-59.14428544,2.759041379,No Navigation
-59.14662841,6.970961709,No Navigation
-59.05178637,-3.386972116,No Navigation
-59.02467048,-2.362890089,No Navigation
-58.88615981,-6.907770217,No Navigation
-59.12679672,4.924959826,No Navigation
-58.89269936,0.2635953506,No Navigation
-58.85121353,1.397480451,No Navigation
-58.7832032,-4.536250622,No Navigation
-58.84607289,11.23089812,No Navigation
-58.99464739,1.036368717,No Navigation
-58.79670436,3.353332092,No Navigation
-58.70772273,2.185831124,No Navigation
-58.66434183,-3.80559951,No Navigation
-58.64096618,2.878140717,No Navigation
-58.67312982,6.846079362,No Navigation
-58.62214706,-3.286246008,No Navigation
-58.60206103,-6.982661318,No Navigation
-58.53291563,0.1764426679,No Navigation
-58.4790088,1.436490223,No Navigation
-58.43913007,-4.301904685,No Navigation
-58.56819753,11.17933505,No Navigation
-58.40421453,-3.572956127,No Navigation
-58.44217482,2.508907799,No Navigation
-58.43671656,1.945788015,No Navigation
-91.74891814,0.03710290908,No Navigation
-92.14551285,0.2068855758,No Navigation
-91.35178004,-0.1887400721,No Navigation
-90.36219511,-0.4169856382,No Navigation
-90.55696045,-0.6964863489,No Navigation
-90.75661627,-0.4714442294,No Navigation
-90.28930365,-1.14603668,No Navigation
-90.88012032,-1.311815039,No Navigation
-90.28713011,-1.370277938,No Navigation
-90.45340646,15.78417829,No Navigation
-90.12698626,16.0631451,No Navigation
-90.25320725,15.50307586,No Navigation
-90.3848621,15.50360977,No Navigation
-90.25320725,15.50307586,No Navigation
-89.65423978,14.8279495,No Navigation
-88.85942019,14.32020322,No Navigation
-88.62980046,17.7948749,No Navigation
-89.03019889,18.35707977,No Navigation
-89.02693856,18.02071789,No Navigation
-89.28372763,17.34906193,No Navigation
-88.69725805,17.9633228,No Navigation
-88.43666528,18.24255656,No Navigation
-88.62980046,17.7948749,No Navigation
-84.82710223,12.56604929,No Navigation
-85.08878177,12.39893616,No Navigation
-85.42117922,12.73663282,No Navigation
-84.8325361,13.12665243,No Navigation
-78.07459012,15.39762908,No Navigation
-78.07676366,15.62187033,No Navigation
-78.07241657,15.17338782,No Navigation
-77.54634055,15.2273125,No Navigation
-77.08772212,15.44968508,No Navigation
-76.82441241,15.44861727,No Navigation
-76.75858499,15.44835031,No Navigation
-64.6568959,-3.884716519,No Navigation
